What dance did Ninja do to celebrate his first Battle Royale win?,WINNER ID 1,WINNER ID 2,VOTER ID 1,VOTER ID 2
,125718379,1546302074,149897046,1546302071
,218511261,1546302057,117378020,1546302071
,60992251,1546302080,39716461,1546302060
,46033555,1546302079,223733997,1546302070
,214729565,1546302062,161368721,1546302065
,224117527,1546302082,105106468,1546302068
,15817973,1546302068,118764054,1546302138
,106956888,1546302071,46078083,1546302070
,405762944,1546302083,232976632,1546302074
,275935625,1546302059,217376460,1546302069
,135251006,1546302061,205267093,1546302140
,151209533,1546302058,67931046,1546302121
,26562691,1546302061,55651142,1546302073
,54553672,1546302058,238237807,1546302096
,231970695,1546302068,116365619,1546302060
,201085238,1546302113,66490491,1546302141
,214592827,1546302068,276022490,1546302072
,98348665,1546302063,141609798,1546302063
,72316283,1546302121,169249813,1546302065
,27569668,1546302069,46973531,1546302082
,160985388,1546302080,80095002,1546302075
,169628886,1546302071,86848007,1546302135
,26651746,1546302057,138480343,1546302059
,60928459,1546302071,106599193,1546302089
,28712801,1546302057,163107425,1546302081
,228599929,1546302061,177702881,1546302069
,36480247,1546302084,37476060,1546302070
,237466200,1546302081,147023148,1546302059
,204391238,1546302102,114049594,1546302057
,188575991,1546302059,137288257,1546302122
,83896454,1546302057,207155896,1546302062
,196882194,1546302063,49849030,1546302104
,219914485,1546302064,56590691,1546302060
,174855436,1546302088,97115856,1546302067
,59418368,1546302082,241442238,1546302107
,146345582,1546302090,170059623,1546302071
,80322052,1546302060,104738508,1546302058
,89824907,1546302060,136441658,1546302060
,82358316,1546302058,88276009,1546302062
,27771301,1546302061,47580185,1546302124
,166365260,1546302072,403904231,1546302082
,92864793,1546302064,81950614,1546302084
,144023869,1546302058,65920429,1546302099
,214769981,1546302075,157561192,1546302091
,49952026,1546302133,130428279,1546302089
,27975644,1546302057,38211869,1546302071
,116801521,1546302081,156886158,1546302081
,100807716,1546302069,256533713,1546302064
,52717529,1546302083,39983255,1546302102
,139027393,1546302070,84958164,1546302072
,83552786,1546302139,259392087,1546302084
,134203386,1546302090,67213106,1546302105
,260846512,1546302057,123861456,1546302075
,166219257,1546302084,30278144,1546302077
,67341894,1546302078,126588176,1546302103
,86727572,1546302079,113027341,1546302059
,202607959,1546302072,45600751,1546302060
,119700852,1546302086,78467137,1546302058
,90152814,1546302070,216968084,1546302063
,101765364,1546302071,186219447,1546302092
,115978164,1546302138,142558842,1546302112
,82350215,1546302093,123856158,1546302115
,109496624,1546302061,106260260,1546302073
,212163549,1546302075,104197928,1546302059
,96566841,1546302120,190813670,1546302062
,113500125,1546302063,42163186,1546302084
,206703783,1546302103,206604540,1546302059
,64748619,1546302056,30320830,1546302088
,146945603,1546302097,234188595,1546302060
,111021915,1546302086,166268456,1546302068
,217128593,1546302063,42345228,1546302134
,93428114,1546302081,165870464,1546302127
,228580787,1546302072,51976194,1546302068
,187223337,1546302063,143429633,1546302058
,36924766,1546302076,210027552,1546302057
,256809433,1546302106,184031391,1546302112
,226352152,1546302058,152126713,1546302084
,79046886,1546302059,199966858,1546302130
,93812191,1546302131,30878052,1546302091
,209071305,1546302103,193148785,1546302096
,198202637,1546302075,160376175,1546302100
,138250737,1546302060,60008452,1546302078
,69097359,1546302082,45031533,1546302077
,277513035,1546302110,32147482,1546302061
,232627972,1546302061,52576594,1546302067
,107208084,1546302101,202510571,1546302100
,148495022,1546302113,52493983,1546302098
,175508560,1546302060,135430361,1546302060
,184557820,1546302140,258467250,1546302063
,133016277,1546302058,192898108,1546302087
,99569448,1546302060,52833976,1546302059
,109518540,1546302058,196396571,1546302089
,213756300,1546302083,115359558,1546302066
,69831766,1546302057,121496498,1546302119
,76197781,1546302108,403973795,1546302061
,235534762,1546302059,27114527,1546302081
,202081750,1546302058,148800624,1546302106
,188681798,1546302109,171133869,1546302109
,100111537,1546302075,141886732,1546302098
,69409837,1546302122,220035252,1546302071
,122791979,1546302104,146371095,1546302093
,228460533,1546302061,89773582,1546302058
,26616902,1546302065,36836327,1546302057
,37327742,1546302062,110880687,1546302063
,114582660,1546302057,135597430,1546302090
,65868690,1546302072,116092916,1546302120
,74643775,1546302069,54927156,1546302059
,116917125,1546302088,88476729,1546302062
,134813025,1546302076,41565697,1546302131
,83498162,1546302068,233016341,1546302115
,73933634,1546302084,24199932,1546302058
,211526332,1546302067,144810969,1546302109
,51684194,1546302060,51877819,1546302059
,137652880,1546302066,57066959,1546302062
,141027570,1546302120,211556692,1546302086
,60952624,1546302102,208186708,1546302070
,187866610,1546302069,210335984,1546302074
,219270078,1546302069,36634263,1546302070
,201261352,1546302067,226083985,1546302110
,139373437,1546302058,156898973,1546302059
,38637492,1546302077,183371541,1546302064
,202645632,1546302125,162805601,1546302082
,67014418,1546302071,25874311,1546302061
,91639862,1546302061,53483610,1546302066
,204594116,1546302069,162077332,1546302064
,230751755,1546302059,143356545,1546302059
,66369231,1546302076,44365264,1546302067
,22312146,1546302062,148936034,1546302060
,105113749,1546302133,199492704,1546302128
,37963540,1546302057,223121097,1546302093
,175925898,1546302058,27995877,1546302063
,131945368,1546302064,43039853,1546302109
,94192344,1546302076,405531391,1546302116
,180097828,1546302057,92813135,1546302134
,23875016,1546302061,187343467,1546302084
,74767835,1546302059,200160761,1546302119
,69397567,1546302069,231352791,1546302127
,220742778,1546302066,73972968,1546302058
,144378810,1546302097,115465716,1546302105
,210845033,1546302061,74395083,1546302072
,201341330,1546302091,29194659,1546302067
,67003793,1546302062,154399540,1546302060
,62841384,1546302093,49681579,1546302065
,207825727,1546302079,267149892,1546302126
,54212291,1546302095,109822932,1546302058
,231517446,1546302082,277875994,1546302088
,25275400,1546302068,198961750,1546302140
,46170593,1546302058,88601570,1546302074
,109122736,1546302060,100052830,1546302066
,198904183,1546302057,199423223,1546302066
,156449171,1546302106,14489132,1546302085
,238627982,1546302076,75498315,1546302074
,134330691,1546302062,203924126,1546302078
,23737944,1546302063,53481229,1546302060
,277903352,1546302057,54773416,1546302087
,186860704,1546302067,40295778,1546302064
,202091081,1546302063,128512982,1546302058
,180487194,1546302088,231734811,1546302060
,179233983,1546302057,145265315,1546302071
,276546889,1546302082,238137933,1546302097
,146671560,1546302061,135742860,1546302059
,38247806,1546302084,59349071,1546302122
,152376409,1546302104,65385964,1546302071
,89709947,1546302072,275328582,1546302062
,78385562,1546302062,77284550,1546302089
,90445719,1546302066,174631065,1546302089
,192199301,1546302079,121876526,1546302077
,203934272,1546302058,247752752,1546302066
,60926421,1546302067,158715401,1546302078
,104540374,1546302077,29048546,1546302061
,111533042,1546302061,127230227,1546302097
,128844315,1546302066,53600906,1546302067
,97943375,1546302073,35073421,1546302075
,171898862,1546302061,207936049,1546302059
,131212234,1546302112,58620544,1546302059
,403446391,1546302061,77841160,1546302060
,275021528,1546302071,125847444,1546302083
,249265202,1546302097,174506684,1546302058
,195548995,1546302061,140855283,1546302070
,107593782,1546302064,81190969,1546302117
,186140396,1546302097,106701612,1546302073
,58779687,1546302061,21747455,1546302060
,402278399,1546302117,154510494,1546302113
,64173567,1546302058,246315346,1546302126
,86919112,1546302058,93970019,1546302123
,120400488,1546302067,148534828,1546302059
,118979593,1546302058,78109069,1546302077
,162310444,1546302076,216607427,1546302059
,143429088,1546302074,60576452,1546302060
,184471909,1546302058,78264109,1546302065
,69612233,1546302062,194289976,1546302058
,96060770,1546302084,91076553,1546302143
,153162676,1546302078,117381660,1546302085
,405799640,1546302058,157765930,1546302082
,48595736,1546302060,65633355,1546302085
,225854947,1546302060,145033210,1546302115
,221910935,1546302106,123600610,1546302060
,275773565,1546302087,51608799,1546302083
,266908988,1546302060,61563212,1546302133
,255494795,1546302089,108777082,1546302096
,132205835,1546302106,191725058,1546302119
,84471321,1546302058,152341591,1546302074
,191118894,1546302096,173780055,1546302097
,41891964,1546302128,100438443,1546302084
,196434366,1546302064,243901609,1546302057
,226937557,1546302062,43042658,1546302081
,403984963,1546302125,15889910,1546302070
,207900288,1546302060,130335072,1546302059
,233105574,1546302061,78400147,1546302063
,218336164,1546302062,124777533,1546302090
,74059346,1546302064,41367619,1546302074
,135143783,1546302088,85896127,1546302074
,121397006,1546302102,39451660,1546302081
,405606539,1546302059,178846610,1546302079
,116117140,1546302085,24329614,1546302138
,69971649,1546302076,41974934,1546302078
,125200074,1546302087,77670375,1546302077
,133343432,1546302107,70953717,1546302060
,183986134,1546302146,48145150,1546302079
,238552154,1546302065,148253396,1546302062
,47595803,1546302059,63557463,1546302094
,47085432,1546302071,120425394,1546302086
,151397839,1546302116,72768999,1546302098
,151913170,1546302062,110986181,1546302077
,51709189,1546302102,71136514,1546302073
,119176984,1546302065,207150639,1546302102
,203609898,1546302081,51992101,1546302064
,208465758,1546302080,194477347,1546302090
,83387732,1546302058,273334613,1546302128
,263723276,1546302058,31364521,1546302122
,179031630,1546302097,88356612,1546302059
,67816338,1546302145,14493776,1546302082
,68408057,1546302071,183176018,1546302131
,41507409,1546302087,127963104,1546302098
,199237075,1546302102,81185229,1546302100
,104321699,1546302099,86280170,1546302087
,404965537,1546302092,43513851,1546302073
,170071238,1546302119,239211457,1546302061
,211584202,1546302059,48841143,1546302089
,148921157,1546302079,97266202,1546302061
,71374796,1546302096,180012527,1546302071
,164832739,1546302067,146105542,1546302089
,75537622,1546302057,49571252,1546302059
,93941779,1546302090,263804216,1546302070
,21437984,1546302107,92420599,1546302060
,40749467,1546302056,240521186,1546302122
,208327748,1546302061,17320478,1546302069
,51381465,1546302073,71430009,1546302059
,45131308,1546302070,208057572,1546302063
,18656560,1546302122,62058331,1546302077
,15259767,1546302057,225141388,1546302061
,190376739,1546302061,194091692,1546302096
,78817984,1546302065,254584878,1546302100
,97707525,1546302102,200758687,1546302059
,144546476,1546302077,150339616,1546302069
,247761350,1546302075,254082400,1546302067
,130259887,1546302065,405386645,1546302105
,103230320,1546302111,256728727,1546302101
,235960655,1546302117,150971455,1546302124
,149867497,1546302082,400690763,1546302127
,81263319,1546302086,216427788,1546302086
,179076421,1546302072,68118926,1546302059
,405466936,1546302063,31501563,1546302071
,133340738,1546302085,45382285,1546302073
,211742512,1546302066,53135134,1546302091
,90889382,1546302063,54458006,1546302121
,62615838,1546302081,72113646,1546302070
,183742631,1546302075,214045763,1546302126
,52945453,1546302064,74060858,1546302067
,36304983,1546302068,248004285,1546302134
,196170196,1546302082,92044768,1546302061
,147450956,1546302070,145661876,1546302137
,113027497,1546302095,108421927,1546302137
,135503652,1546302059,171013858,1546302072
,56801456,1546302066,259101393,1546302082
,44838026,1546302071,125481674,1546302095
,152085879,1546302058,182078323,1546302058
,87833308,1546302058,52047735,1546302070
,180615766,1546302143,229277905,1546302061
,210516041,1546302063,404589967,1546302091
,138423213,1546302076,141370060,1546302062
,186787669,1546302102,170962492,1546302063
,198161243,1546302063,212062896,1546302071
,75487110,1546302072,133337091,1546302087
,141354854,1546302099,70759686,1546302056
,198717645,1546302061,39696937,1546302074
,95811028,1546302060,223573504,1546302061
,106470396,1546302064,70665248,1546302066
,37551435,1546302058,231225555,1546302095
,212150590,1546302098,29647520,1546302081
,42106580,1546302073,107005101,1546302066
,183404351,1546302121,29424015,1546302062
,16386367,1546302096,63000283,1546302059
,117439603,1546302076,236409010,1546302082
,155187227,1546302060,160848838,1546302061
,53548314,1546302109,96066000,1546302126
,140893612,1546302097,54701618,1546302090
,210068772,1546302113,186021241,1546302064
,100309928,1546302082,405775666,1546302061
,44428691,1546302104,79116541,1546302065
,20884915,1546302056,135093604,1546302112
,150193541,1546302058,36655199,1546302092
,220205928,1546302081,219353582,1546302061
,176554784,1546302059,257077213,1546302120
,87238974,1546302071,98052567,1546302096
,78675369,1546302060,88130662,1546302092
,53995095,1546302065,42662540,1546302080
,100992757,1546302069,225980337,1546302059
,106595524,1546302116,76110448,1546302058
,63216388,1546302082,73079115,1546302070
,125598013,1546302072,66718930,1546302078
,118457731,1546302083,275803984,1546302060
,138875187,1546302112,16530926,1546302063
,142038923,1546302074,25012561,1546302058
,40517530,1546302060,222394405,1546302134
,152618351,1546302077,58770173,1546302072
,104442453,1546302062,55185997,1546302074
,145222681,1546302106,146329124,1546302066
,49788411,1546302119,76319346,1546302069
,54651289,1546302070,131090438,1546302065
,93517019,1546302061,114184612,1546302062
,164799413,1546302091,175508173,1546302080
,207653257,1546302114,61799193,1546302059
,82996185,1546302068,167506354,1546302091
,138179009,1546302076,207838669,1546302064
,66228584,1546302066,27167690,1546302060
,82497511,1546302130,115338085,1546302065
,81042672,1546302060,130820513,1546302082
,65676705,1546302060,139079011,1546302062
,198960360,1546302062,199329333,1546302057
,177464122,1546302078,190769943,1546302107
,213193406,1546302060,28024980,1546302056
,38044406,1546302060,89143719,1546302067
,38099710,1546302072,157916899,1546302059
,164136896,1546302060,23085305,1546302074
,171889594,1546302133,110100243,1546302068
,254097876,1546302059,228759302,1546302061
,49653228,1546302075,259243443,1546302058
,116962275,1546302098,42115580,1546302083
,186567938,1546302062,85365087,1546302093
,97322940,1546302064,87230649,1546302060
,32376509,1546302058,106054341,1546302069
,41467907,1546302090,72683852,1546302074
,82054374,1546302060,405741915,1546302064
,105082507,1546302064,175271374,1546302073
,128567238,1546302063,174231874,1546302064
,105198083,1546302072,203404493,1546302067
,233613205,1546302067,219186218,1546302057
,193810094,1546302128,27614734,1546302067
,87848188,1546302077,151837114,1546302059
,159873819,1546302081,212472655,1546302063
,96273134,1546302106,2396587,1546302132
,226070328,1546302057,96297667,1546302069
,193588269,1546302126,217339739,1546302082
,266113631,1546302057,230426733,1546302073
,61511440,1546302059,259230898,1546302060
,158521832,1546302058,149117531,1546302127
,132518052,1546302062,44922949,1546302067
,87137689,1546302127,53951802,1546302060
,158095164,1546302127,146190302,1546302088
,66598684,1546302101,190280238,1546302058
,35931267,1546302114,73361777,1546302069
,48216916,1546302064,111848110,1546302056
,86023163,1546302060,86384251,1546302066
,43856824,1546302072,55909668,1546302085
,59375428,1546302093,171511512,1546302084
,23191732,1546302086,89788471,1546302064
,200788944,1546302070,108440770,1546302092
,225191497,1546302067,231371409,1546302092
,16187889,1546302065,162250220,1546302064
,55988025,1546302104,66734792,1546302117
,268184153,1546302114,80608585,1546302064
,113706051,1546302061,112495418,1546302058
,51721695,1546302079,144833227,1546302097
,255257161,1546302091,96353748,1546302061
,114067093,1546302121,103454153,1546302068
,95543623,1546302061,132628152,1546302058
,1625192,1546302060,134812629,1546302062
,208273038,1546302083,405584764,1546302090
,100546108,1546302059,401163196,1546302142
,214132264,1546302078,153344384,1546302067
,180132846,1546302066,163816372,1546302069
,75065874,1546302057,134906662,1546302133
,252922311,1546302058,65933920,1546302070
,402723807,1546302066,43642357,1546302076
,403282030,1546302088,207217273,1546302068
,215570375,1546302090,400689051,1546302064
,41227652,1546302105,120677620,1546302087
,183795569,1546302057,133935851,1546302059
,192730222,1546302067,216856756,1546302068
,188276538,1546302060,154690750,1546302065
,42576010,1546302059,184155491,1546302079
,405721268,1546302070,200420929,1546302057
,168124199,1546302083,156937881,1546302087
,6661504,1546302062,239667938,1546302072
,199019693,1546302061,54716296,1546302071
,153399306,1546302126,404591634,1546302073
,25131606,1546302084,108721739,1546302078
,41877357,1546302058,88091255,1546302083
,30896466,1546302063,137445061,1546302092
,81312814,1546302068,83385256,1546302136
,41582876,1546302061,54076263,1546302058
,53409491,1546302104,121551893,1546302082
,169698038,1546302072,41684675,1546302061
,67878866,1546302074,40355618,1546302113
,190828704,1546302141,41520362,1546302057
,137169322,1546302071,91009863,1546302068
,133715776,1546302061,278467558,1546302059
,173268718,1546302060,156004415,1546302059
,140289838,1546302109,75554233,1546302058
,194131403,1546302060,230674291,1546302097
,244713782,1546302081,276600132,1546302066
,235472214,1546302059,40995075,1546302058
,209167579,1546302070,73862495,1546302062
,9004285,1546302075,83031430,1546302070
,103448492,1546302127,199814027,1546302076
,71453337,1546302059,25583302,1546302120
,65641695,1546302060,141670294,1546302092
,57350582,1546302111,190866787,1546302139
,202218072,1546302131,103115610,1546302060
,110058056,1546302121,172690185,1546302070
,26051235,1546302089,102122732,1546302082
,237728714,1546302113,73904456,1546302057
,127058167,1546302068,187857546,1546302100
,148334178,1546302058,128100973,1546302080
,138486761,1546302086,102845165,1546302060
,199321584,1546302136,129856818,1546302089
,187727489,1546302056,30990412,1546302143
,154750360,1546302059,73947326,1546302140
,86473703,1546302109,234828288,1546302084
,104185244,1546302066,50001219,1546302057
,190417189,1546302057,157879301,1546302091
,139070432,1546302058,143918206,1546302087
,78219443,1546302070,62072967,1546302071
,102418494,1546302085,404492909,1546302083
,105994679,1546302115,79214656,1546302059
,193673273,1546302058,30383919,1546302070
,233677177,1546302059,38118998,1546302076
,170149970,1546302067,139605135,1546302112
,107541138,1546302059,64358223,1546302095
,401048650,1546302088,69348681,1546302063
,112892147,1546302086,133240959,1546302060
,86159486,1546302139,183810766,1546302061
,50146834,1546302056,217197906,1546302062
,181144891,1546302098,101297449,1546302070
,142145212,1546302057,82780429,1546302062
,197025125,1546302088,45253066,1546302062
,166258169,1546302059,130021361,1546302097
,176563934,1546302094,200013815,1546302060
,211885692,1546302076,231290741,1546302069
,90554639,1546302065,55345318,1546302057
,199280510,1546302062,231455593,1546302076
,89993938,1546302107,138126043,1546302115
,265990708,1546302057,216626841,1546302070
,93508162,1546302070,240256919,1546302058
,70128567,1546302101,148553276,1546302075
,401637889,1546302116,202604559,1546302063
,250994436,1546302068,241985700,1546302067
,90032649,1546302061,120690627,1546302058
,165054149,1546302063,148620786,1546302081
,121279070,1546302058,181998725,1546302081
,127690509,1546302109,102365541,1546302086
,211407679,1546302057,215172898,1546302085
,152084836,1546302058,93265319,1546302101
,126446391,1546302126,74607855,1546302061
,200321972,1546302105,132842444,1546302067
,404713145,1546302062,209602393,1546302077
,116740394,1546302080,42208159,1546302058
,186178974,1546302129,401730220,1546302065
,74487612,1546302075,231232982,1546302057
,221739470,1546302069,107840301,1546302094
,50134657,1546302062,168467136,1546302059
,131518229,1546302060,214391445,1546302081
,237272148,1546302087,400989095,1546302079
,42606686,1546302059,38387516,1546302084
,118238105,1546302057,197759746,1546302074
,134892310,1546302077,265510265,1546302061
,104459908,1546302102,79090436,1546302057
,64698069,1546302065,127520335,1546302067
,358971,1546302059,258085971,1546302058
,101954157,1546302058,163939633,1546302092
,136991276,1546302066,23693542,1546302083
,131089244,1546302065,28579770,1546302078
,112048652,1546302058,163423629,1546302088
,401051447,1546302057,8880462,1546302068
,51869616,1546302135,25983207,1546302060
,67627714,1546302068,39011377,1546302099
,186953845,1546302138,246482835,1546302063
,44520217,1546302061,103991719,1546302067
,37417999,1546302097,50887826,1546302057
,125782721,1546302139,69843170,1546302068
,131008,1546302058,156919982,1546302058
,109050837,1546302075,229574244,1546302059
,214987467,1546302061,401135344,1546302091
,131506388,1546302058,235965353,1546302079
,261616599,1546302094,224175301,1546302057
,239592939,1546302113,211120856,1546302078
,136572975,1546302073,215523100,1546302059
,165974430,1546302145,201251722,1546302063
,180119533,1546302059,145124644,1546302057
,159156119,1546302067,165587602,1546302069
,183536225,1546302057,231871057,1546302066
,54080420,1546302065,146287490,1546302078
,110973370,1546302070,28366308,1546302064
,49800569,1546302061,187971805,1546302083
,108414882,1546302123,189125208,1546302095
,94941564,1546302098,219692683,1546302082
,122202400,1546302086,46787653,1546302073
,270007376,1546302133,58098736,1546302095
,170320052,1546302073,184065391,1546302059
,136545042,1546302088,35823715,1546302085
,150831512,1546302120,48413074,1546302060
,14801283,1546302057,268574769,1546302083
,3397895,1546302116,207876748,1546302059
,241727495,1546302070,128454085,1546302112
,166354217,1546302058,90618282,1546302090
,29583145,1546302058,110412769,1546302067
,57287499,1546302105,201572075,1546302060
,94770838,1546302058,240894086,1546302093
,209803297,1546302057,142118981,1546302074
,276385012,1546302060,215685496,1546302077
,32223292,1546302086,79212464,1546302069
,80308870,1546302097,105931411,1546302069
,256515432,1546302064,265500014,1546302129
,158746864,1546302104,251453787,1546302057
,169853562,1546302057,278830491,1546302073
,98896224,1546302081,34375885,1546302059
,67427942,1546302058,101877005,1546302088
,72224950,1546302057,43651499,1546302063
,122874460,1546302078,160257755,1546302059
,158765838,1546302067,200388406,1546302059
,88337373,1546302075,92396603,1546302093
,159690226,1546302072,261081126,1546302075
,106544301,1546302090,40157010,1546302073
,86140533,1546302062,209431721,1546302105
,109681575,1546302060,150721833,1546302058
,238706202,1546302059,271409267,1546302085
,142251631,1546302087,40364929,1546302066
,42142329,1546302062,119773747,1546302072
,149613406,1546302058,22141324,1546302094
,136473809,1546302072,123009412,1546302067
,238400002,1546302058,194131915,1546302074
,266842170,1546302121,116640785,1546302063
,142543490,1546302068,77323032,1546302070
,80326873,1546302111,222543724,1546302063
,12750680,1546302071,45618836,1546302059
,74587097,1546302080,98470997,1546302090
,52302710,1546302072,214274616,1546302065
,94485401,1546302057,225836010,1546302098
,266219437,1546302134,61803079,1546302057
,161243498,1546302064,73241328,1546302061
,73772430,1546302061,206033617,1546302096
,91221376,1546302061,22329878,1546302078
,118207831,1546302072,30002050,1546302070
,141456650,1546302064,80303399,1546302080
,31681077,1546302100,102567981,1546302066
,219095636,1546302102,127576710,1546302077
,112445894,1546302074,121960683,1546302058
,69356152,1546302108,41826349,1546302075
,30771924,1546302107,72942975,1546302078
,84322834,1546302113,86979902,1546302073
,86745517,1546302115,160059686,1546302061
,32134852,1546302142,85574361,1546302083
,189789277,1546302062,170784825,1546302058
,237243040,1546302087,216280157,1546302078
,38047027,1546302062,133691565,1546302098
,184434484,1546302061,229024567,1546302093
,152151793,1546302072,138451737,1546302066
,62116051,1546302102,202319037,1546302060
,107426782,1546302059,42265510,1546302056
,248793048,1546302059,246569453,1546302061
,87642321,1546302057,254000537,1546302061
,248593971,1546302066,163143883,1546302056
,266709838,1546302093,206073851,1546302138
,174301384,1546302072,205621308,1546302082
,228922676,1546302061,61905408,1546302071
,207722072,1546302092,63397962,1546302063
,403972798,1546302081,78959313,1546302059
,80608203,1546302074,124922188,1546302077
,31698542,1546302069,37122409,1546302121
,155813425,1546302084,26969444,1546302061
,45049389,1546302058,224264079,1546302078
,215898447,1546302057,161937994,1546302058
,131373074,1546302073,46584735,1546302057
,188837474,1546302058,145321770,1546302092
,145795736,1546302096,61053012,1546302062
,128687604,1546302094,97611349,1546302061
,132117736,1546302057,162101799,1546302057
,246780061,1546302071,234858624,1546302080
,32181216,1546302091,92670735,1546302071
,169369557,1546302085,117648483,1546302064
,19312625,1546302067,405776201,1546302059
,203855989,1546302083,127726757,1546302074
,106798784,1546302060,28647342,1546302057
,102893150,1546302061,41896200,1546302058
,64254724,1546302074,80150189,1546302069
,28989737,1546302074,88114413,1546302068
,198983196,1546302059,217940117,1546302124
,168989983,1546302134,22628370,1546302063
,131458321,1546302060,216687115,1546302063
,259903389,1546302058,141179828,1546302080
,135101559,1546302077,207216033,1546302092
,247580739,1546302090,42887457,1546302064
,28604295,1546302059,124256948,1546302075
,198798755,1546302073,60071920,1546302059
,39532311,1546302079,38195394,1546302083
,113178100,1546302064,215267500,1546302093
,179747032,1546302131,215871182,1546302069
,14413621,1546302088,184769808,1546302059
,217392732,1546302058,42124115,1546302058
,199265669,1546302060,47280152,1546302060
,218289953,1546302059,133675095,1546302066
,125545795,1546302093,213873596,1546302117
,179604112,1546302111,172821993,1546302058
,254674559,1546302097,84155358,1546302075
,56912831,1546302057,404573781,1546302073
,206485660,1546302059,181390368,1546302080
,96530087,1546302059,41167700,1546302086
,41989527,1546302071,44767876,1546302058
,46013401,1546302147,51162602,1546302075
,156744236,1546302059,70655192,1546302058
,47142165,1546302128,216147388,1546302085
,184188715,1546302137,168459859,1546302067
,205739813,1546302065,222305652,1546302058
,77307426,1546302059,95223967,1546302078
,183321635,1546302058,205726030,1546302088
,45633180,1546302097,65192837,1546302087
,202933841,1546302078,127652584,1546302060
,145098650,1546302065,236238310,1546302068
,153814761,1546302125,227764208,1546302060
,245090465,1546302144,29544381,1546302060
,67195826,1546302074,115591019,1546302083
,127012875,1546302063,228244850,1546302056
,53688837,1546302062,36248171,1546302058
,80808740,1546302058,72104004,1546302063
,86044610,1546302068,96542063,1546302089
,114674172,1546302080,46123078,1546302058
,31641252,1546302143,143057580,1546302082
,83680312,1546302109,134049372,1546302064
,170586098,1546302080,199788767,1546302062
,133926884,1546302058,52626235,1546302059
,55794428,1546302138,71781871,1546302057
,135270307,1546302057,402192126,1546302059
,44838318,1546302060,111868673,1546302079
,142516152,1546302057,204662510,1546302064
,78454268,1546302081,114369604,1546302060
,261312914,1546302079,108426703,1546302099
,81534099,1546302091,99830143,1546302071
,170181400,1546302091,197229700,1546302093
,230394111,1546302065,92865378,1546302058
,260351309,1546302087,22578871,1546302109
,120658285,1546302064,76617142,1546302071
,271814608,1546302060,82526001,1546302083
,145919849,1546302057,173353846,1546302084
,110872176,1546302084,153524107,1546302057
,186145037,1546302073,26700212,1546302082
,131949149,1546302070,196803364,1546302058
,32041088,1546302111,81930652,1546302117
,168060433,1546302068,68361587,1546302091
,80214337,1546302114,186898563,1546302123
,147558918,1546302119,49153196,1546302085
,35995968,1546302070,278344111,1546302064
,118303349,1546302091,75163274,1546302073
,62990174,1546302084,41374352,1546302071
,242710419,1546302058,20086743,1546302057
,169192822,1546302063,87462702,1546302091
,43951441,1546302059,159414694,1546302058
,49271177,1546302059,198809547,1546302086
,218197525,1546302075,155468771,1546302063
,273013167,1546302066,192282497,1546302072
,175224849,1546302059,276609175,1546302055
,220317628,1546302062,121549762,1546302081
,81356839,1546302104,43485972,1546302063
,103102919,1546302090,156671675,1546302057
,37600019,1546302061,92911733,1546302143
,143391575,1546302061,79704758,1546302062
,11022281,1546302094,78028278,1546302060
,111952211,1546302059,197187153,1546302067
,65227275,1546302064,35682698,1546302075
,121841186,1546302068,95878591,1546302058
,405598824,1546302064,150998841,1546302062
,112018132,1546302063,224779962,1546302064
,31793404,1546302058,179762695,1546302125
,98688978,1546302089,104996400,1546302060
,140601584,1546302107,158251084,1546302079
,37234454,1546302061,59878416,1546302091
,65072293,1546302078,193516610,1546302058
,192503350,1546302077,197157786,1546302136
,52115781,1546302088,156132209,1546302060
,65184273,1546302060,40405937,1546302069
,28287794,1546302076,139157487,1546302073
,128210705,1546302069,39300104,1546302058
,198385588,1546302057,127158604,1546302088
,149046522,1546302063,136862514,1546302090
,75859345,1546302090,127929909,1546302057
,97596377,1546302059,246113917,1546302090
,76852753,1546302057,197593337,1546302101
,90205362,1546302083,58283033,1546302058
,62998046,1546302070,153300035,1546302064
,201293722,1546302059,198272301,1546302080
,130633517,1546302110,219116110,1546302057
,205680971,1546302132,197909405,1546302087
,76496032,1546302061,194394548,1546302099
,38824675,1546302118,137033324,1546302127
,21719583,1546302076,110343304,1546302058
,110375395,1546302072,57972363,1546302094
,146281598,1546302059,96934454,1546302074
,175384077,1546302068,39961256,1546302060
,169573019,1546302078,89909848,1546302063
,92012665,1546302083,81669121,1546302076
,215131234,1546302059,100685078,1546302060
,214803390,1546302058,106215274,1546302075
,162470675,1546302086,143555380,1546302076
,48497937,1546302071,50178648,1546302060
,79422741,1546302113,93273815,1546302090
,210787581,1546302118,174794513,1546302082
,52527367,1546302057,89443845,1546302061
,158756465,1546302077,223680373,1546302108
,81073885,1546302133,269424847,1546302123
,128932766,1546302058,98707484,1546302074
,87925852,1546302103,205239936,1546302067
,147277319,1546302069,246603255,1546302062
,199115023,1546302061,199053840,1546302081
,40757314,1546302061,40046515,1546302057
,113906100,1546302099,191218363,1546302071
,186577788,1546302087,237408685,1546302078
,272565772,1546302083,112573973,1546302075
,48174423,1546302073,253590304,1546302074
,180528575,1546302065,68462573,1546302080
,199427553,1546302073,117882466,1546302077
,185484764,1546302095,198807607,1546302067
,110920641,1546302105,101890690,1546302085
,144712978,1546302117,152546261,1546302065
