On March 14 2018  Ninja set a record for all time single player stream viewership while playing Fortnite with whom?,Winner Id 1,Winner ID 2,Voter ID 1 ,Voter ID 2
,139457332,1546329906,42434461,1546329909
,116257346,1546329916,64579992,1546329903
,214864084,1546329906,30968083,1546329926
,136169686,1546329943,131019026,1546329902
,120323505,1546329930,264782604,1546329931
,136728647,1546329929,77844575,1546329935
,203093612,1546329916,54262690,1546329922
,75022651,1546329925,184347413,1546329956
,42612937,1546329959,208168307,1546329934
,77491930,1546329937,29579971,1546329906
,196156634,1546329936,86999184,1546329912
,52636745,1546329908,188560173,1546329907
,211062083,1546329904,157497326,1546329925
,69346519,1546329947,181454689,1546329905
,58668217,1546329907,178343849,1546329918
,56193826,1546329937,172076775,1546329911
,25035179,1546329922,178402311,1546329961
,112277832,1546329903,170717253,1546329932
,1241227,1546329904,145271073,1546329954
,235839905,1546329903,140631960,1546329907
,175396930,1546329906,249858043,1546329923
,405864166,1546329938,75026787,1546329911
,404001470,1546329902,402577178,1546329963
,130809068,1546329984,228284416,1546329902
,112296932,1546329909,128118818,1546329904
,175732150,1546329978,143180658,1546329933
,62827195,1546329946,156171568,1546329951
,212220359,1546329918,44502433,1546329923
,156375834,1546329912,258447159,1546329978
,91347079,1546329930,39526924,1546329906
,31779701,1546329924,79861631,1546329912
,139670707,1546329926,121118829,1546329947
,72250281,1546329909,405747248,1546329911
,128386329,1546329927,107236422,1546329914
,113151135,1546329903,204720291,1546329916
,142535058,1546329910,127273105,1546329907
,223409913,1546329904,38058025,1546329942
,59378298,1546329970,29133465,1546329925
,75781467,1546329930,155327707,1546329907
,72102882,1546329953,48415745,1546329930
,160669336,1546329908,100785844,1546329936
,145415495,1546329913,223210452,1546329958
,239531576,1546329929,223087445,1546329911
,187355036,1546329947,200997212,1546329903
,251689858,1546329951,110888240,1546329923
,150952797,1546329921,110617477,1546329930
,232001828,1546329906,253854810,1546329903
,260829495,1546329906,37171442,1546329902
,69866165,1546329930,26502100,1546329904
,196834360,1546329907,205515870,1546329905
,113701985,1546329905,199094834,1546329948
,1384517,1546329907,266231085,1546329976
,79933408,1546329904,177317878,1546329906
,40031078,1546329943,182416931,1546329958
,206528492,1546329915,45913607,1546329930
,207626268,1546329939,404536096,1546329917
,210720616,1546329946,107850236,1546329985
,268042193,1546329942,278644753,1546329928
,189314665,1546329948,157562894,1546329975
,146334350,1546329920,117766758,1546329937
,111890541,1546329912,224149010,1546329904
,182652676,1546329907,162666699,1546329969
,140683199,1546329944,108158064,1546329908
,62961145,1546329923,119222993,1546329951
,195608804,1546329937,189340435,1546329931
,93453525,1546329938,148577698,1546329936
,125619377,1546329921,193054557,1546329931
,192322120,1546329983,58606360,1546329935
,113009827,1546329903,161068917,1546329921
,45699721,1546329935,134198580,1546329913
,160681394,1546329901,129517601,1546329906
,80327429,1546329968,264393205,1546329966
,184345888,1546329907,203311083,1546329936
,158823994,1546329905,246010937,1546329929
,91888313,1546329923,131905349,1546329903
,95942091,1546329945,402141164,1546329928
,40724707,1546329964,244902635,1546329930
,227262866,1546329929,82657177,1546329937
,187055106,1546329962,405761174,1546329944
,153375277,1546329981,148839770,1546329930
,220900717,1546329907,75676243,1546329905
,203559900,1546329915,32271186,1546329925
,36054330,1546329935,188922496,1546329925
,201126773,1546329920,51323003,1546329931
,204698529,1546329918,128318672,1546329926
,39566987,1546329927,79354190,1546329904
,102234393,1546329938,144544173,1546329914
,83990747,1546329938,30039118,1546329914
,253876892,1546329953,205142427,1546329944
,191570416,1546329919,149651646,1546329909
,113209734,1546329919,166900219,1546329933
,234223206,1546329939,41864115,1546329904
,88381605,1546329904,53454490,1546329909
,219261766,1546329911,196112574,1546329934
,210224599,1546329924,116775009,1546329907
,115456321,1546329922,46398349,1546329931
,262515465,1546329954,26105664,1546329905
,63777422,1546329936,45508639,1546329931
,55027374,1546329943,39220780,1546329925
,21975280,1546329904,45214250,1546329921
,210238516,1546329907,71551892,1546329922
,185286808,1546329930,258186505,1546329931
,116173757,1546329936,68959937,1546329918
,116675529,1546329967,213674831,1546329933
,158660890,1546329942,32366085,1546329922
,136337138,1546329946,36284448,1546329906
,149006854,1546329940,268927532,1546329916
,161224302,1546329945,143383948,1546329926
,134526023,1546329907,179312132,1546329930
,196317509,1546329937,197813053,1546329908
,91692915,1546329917,36976275,1546329933
,210231600,1546329956,10884354,1546329913
,164408652,1546329930,207940573,1546329917
,41123399,1546329949,205514289,1546329929
,82991869,1546329905,262311585,1546329919
,215963497,1546329918,104323956,1546329909
,164634725,1546329904,179134777,1546329940
,240364,1546329922,95250890,1546329978
,216197163,1546329913,113172736,1546329925
,213223310,1546329909,108010041,1546329910
,119117216,1546329948,77226807,1546329905
,31614586,1546329906,73759975,1546329925
,231091363,1546329940,179612130,1546329921
,39940682,1546329909,172903897,1546329904
,42434461,1546329909,157096791,1546329932
,64579992,1546329903,205481410,1546329921
,30968083,1546329926,176221787,1546329916
,131019026,1546329902,62958468,1546329904
,264782604,1546329931,243200801,1546329942
,77844575,1546329935,87976760,1546329943
,54262690,1546329922,214152349,1546329907
,184347413,1546329956,92385831,1546329906
,208168307,1546329934,118548824,1546329920
,29579971,1546329906,131873149,1546329979
,86999184,1546329912,68886654,1546329951
,188560173,1546329907,169042041,1546329930
,157497326,1546329925,190716773,1546329918
,181454689,1546329905,258012168,1546329905
,178343849,1546329918,40820411,1546329910
,172076775,1546329911,102580824,1546329944
,170717253,1546329932,231270999,1546329909
,145271073,1546329954,129963581,1546329945
,140631960,1546329907,82591185,1546329926
,249858043,1546329923,202905586,1546329951
,75026787,1546329911,258285859,1546329946
,402577178,1546329963,47702147,1546329965
,228284416,1546329902,40295959,1546329907
,128118818,1546329904,184117143,1546329951
,143180658,1546329933,61605839,1546329908
,156171568,1546329951,210248238,1546329945
,44502433,1546329923,101455277,1546329921
,258447159,1546329978,193990696,1546329904
,39526924,1546329906,127347618,1546329944
,79861631,1546329912,180508408,1546329903
,121118829,1546329947,157490777,1546329938
,405747248,1546329911,197738765,1546329924
,107236422,1546329914,98272300,1546329947
,204720291,1546329916,205667370,1546329957
,127273105,1546329907,214739357,1546329983
,38058025,1546329942,67100869,1546329917
,29133465,1546329925,89034287,1546329903
,155327707,1546329907,44855431,1546329910
,48415745,1546329930,211170642,1546329905
,100785844,1546329936,89368448,1546329940
,223210452,1546329958,73199967,1546329974
,223087445,1546329911,36815245,1546329940
,200997212,1546329903,142460719,1546329956
,110888240,1546329923,222783768,1546329911
,110617477,1546329930,195603405,1546329936
,253854810,1546329903,152305469,1546329921
,37171442,1546329902,205602812,1546329950
,26502100,1546329904,47525563,1546329909
,205515870,1546329905,52102780,1546329904
,199094834,1546329948,33968309,1546329908
,266231085,1546329976,30351951,1546329919
,177317878,1546329906,187607949,1546329919
,182416931,1546329958,277869932,1546329922
,45913607,1546329930,54762239,1546329908
,404536096,1546329917,79635970,1546329927
,107850236,1546329985,52146051,1546329902
,278644753,1546329928,147929215,1546329910
,157562894,1546329975,40873644,1546329945
,117766758,1546329937,15281049,1546329906
,224149010,1546329904,405405476,1546329911
,162666699,1546329969,89394413,1546329904
,108158064,1546329908,179617286,1546329903
,119222993,1546329951,119968522,1546329909
,189340435,1546329931,95598449,1546329920
,148577698,1546329936,150231793,1546329905
,193054557,1546329931,126413076,1546329944
,58606360,1546329935,109820574,1546329944
,161068917,1546329921,27051420,1546329914
,134198580,1546329913,213198042,1546329926
,129517601,1546329906,183781820,1546329921
,264393205,1546329966,73509047,1546329937
,203311083,1546329936,159239544,1546329933
,246010937,1546329929,238470472,1546329913
,131905349,1546329903,155572396,1546329927
,402141164,1546329928,90237010,1546329961
,244902635,1546329930,169613680,1546329947
,82657177,1546329937,213432334,1546329904
,148839770,1546329930,206932271,1546329907
,75676243,1546329905,106848611,1546329912
,32271186,1546329925,182773448,1546329973
,188922496,1546329925,292050,1546329925
,51323003,1546329931,401114684,1546329946
,128318672,1546329926,84811500,1546329911
,79354190,1546329904,46138765,1546329903
,144544173,1546329914,96047454,1546329948
,30039118,1546329914,95030755,1546329937
,205142427,1546329944,238039007,1546329911
,149651646,1546329909,148282665,1546329907
,166900219,1546329933,152449987,1546329907
,41864115,1546329904,95436480,1546329930
,53454490,1546329909,158913988,1546329907
,196112574,1546329934,38743752,1546329918
,116775009,1546329907,120536596,1546329924
,46398349,1546329931,150047537,1546329904
,26105664,1546329905,214158044,1546329934
,45508639,1546329931,146681381,1546329906
,39220780,1546329925,128493386,1546329920
,45214250,1546329921,32678233,1546329915
,71551892,1546329922,42176271,1546329912
,258186505,1546329931,186198195,1546329913
,68959937,1546329918,213450710,1546329906
,213674831,1546329933,68381762,1546329911
,32366085,1546329922,208864177,1546329943
,36284448,1546329906,223168413,1546329935
,268927532,1546329916,210835654,1546329978
,143383948,1546329926,38817979,1546329909
,179312132,1546329930,22290575,1546329933
,197813053,1546329908,48211797,1546329910
,36976275,1546329933,25795430,1546329939
,10884354,1546329913,130494701,1546329933
,207940573,1546329917,144207020,1546329912
,205514289,1546329929,56333112,1546329915
,262311585,1546329919,72662025,1546329903
,104323956,1546329909,27987535,1546329944
,179134777,1546329940,202054699,1546329919
,95250890,1546329978,221598335,1546329907
,113172736,1546329925,128694349,1546329973
,108010041,1546329910,144454369,1546329922
,77226807,1546329905,71940466,1546329951
,73759975,1546329925,52991531,1546329932
,179612130,1546329921,29340013,1546329938
,172903897,1546329904,148704093,1546329949
,157096791,1546329932,139750604,1546329939
,205481410,1546329921,108061067,1546329936
,176221787,1546329916,198019636,1546329955
,62958468,1546329904,136576919,1546329936
,243200801,1546329942,246340553,1546329915
,87976760,1546329943,181087809,1546329942
,214152349,1546329907,262313050,1546329925
,92385831,1546329906,32374525,1546329927
,118548824,1546329920,257794926,1546329951
,131873149,1546329979,21524152,1546329938
,68886654,1546329951,208946180,1546329904
,169042041,1546329930,118316744,1546329917
,190716773,1546329918,4141278,1546329906
,258012168,1546329905,21307108,1546329908
,40820411,1546329910,236663775,1546329903
,102580824,1546329944,258410907,1546329907
,231270999,1546329909,214827353,1546329902
,129963581,1546329945,58688579,1546329909
,82591185,1546329926,216945813,1546329911
,202905586,1546329951,118866207,1546329923
,258285859,1546329946,76814023,1546329907
,47702147,1546329965,180172231,1546329931
,40295959,1546329907,172674209,1546329917
,184117143,1546329951,179958883,1546329910
,210248238,1546329945,405845329,1546329905
,101455277,1546329921,148593306,1546329948
,193990696,1546329904,43464391,1546329932
,127347618,1546329944,220256580,1546329920
,180508408,1546329903,213911819,1546329917
,157490777,1546329938,197916814,1546329903
,197738765,1546329924,52121751,1546329948
,98272300,1546329947,52261211,1546329954
,205667370,1546329957,37901680,1546329907
,67100869,1546329917,223542322,1546329925
,89034287,1546329903,178951175,1546329942
,44855431,1546329910,86519902,1546329913
,211170642,1546329905,194661454,1546329902
,89368448,1546329940,201170392,1546329908
,73199967,1546329974,38669134,1546329930
,36815245,1546329940,4872474,1546329908
,142460719,1546329956,75350704,1546329907
,195603405,1546329936,147394035,1546329948
,152305469,1546329921,118539171,1546329903
,205602812,1546329950,164257103,1546329913
,47525563,1546329909,224273917,1546329946
,52102780,1546329904,119007379,1546329923
,33968309,1546329908,22999902,1546329931
,30351951,1546329919,170232136,1546329937
,187607949,1546329919,52199610,1546329908
,54762239,1546329908,76643680,1546329981
,79635970,1546329927,123488071,1546329929
,52146051,1546329902,172907498,1546329931
,147929215,1546329910,71959136,1546329916
,40873644,1546329945,105941144,1546329903
,15281049,1546329906,140395862,1546329959
,405405476,1546329911,43343439,1546329935
,89394413,1546329904,147287078,1546329917
,179617286,1546329903,154873540,1546329916
,119968522,1546329909,143868998,1546329905
,95598449,1546329920,39904390,1546329952
,150231793,1546329905,51330666,1546329903
,126413076,1546329944,402950825,1546329904
,109820574,1546329944,24494514,1546329923
,27051420,1546329914,139077362,1546329913
,213198042,1546329926,227611949,1546329959
,183781820,1546329921,168322323,1546329929
,73509047,1546329937,124239475,1546329968
,159239544,1546329933,76644215,1546329925
,238470472,1546329913,229569284,1546329913
,155572396,1546329927,162899497,1546329944
,90237010,1546329961,403980001,1546329964
,169613680,1546329947,229614266,1546329929
,213432334,1546329904,136436623,1546329922
,206932271,1546329907,142498344,1546329923
,106848611,1546329912,202028002,1546329906
,182773448,1546329973,177291888,1546329950
,292050,1546329925,90012666,1546329929
,401114684,1546329946,217000753,1546329978
,84811500,1546329911,161040211,1546329957
,46138765,1546329903,6813269,1546329921
,96047454,1546329948,42685508,1546329905
,95030755,1546329937,70616409,1546329906
,238039007,1546329911,84736771,1546329979
,148282665,1546329907,200951241,1546329946
,152449987,1546329907,188090345,1546329905
,95436480,1546329930,194178945,1546329938
,158913988,1546329907,190809001,1546329938
,38743752,1546329918,110504495,1546329904
,120536596,1546329924,137185970,1546329957
,150047537,1546329904,203656570,1546329905
,214158044,1546329934,149571393,1546329959
,146681381,1546329906,176722715,1546329935
,128493386,1546329920,245144743,1546329910
,32678233,1546329915,118916699,1546329906
,42176271,1546329912,55118717,1546329961
,186198195,1546329913,24642456,1546329920
,213450710,1546329906,202346326,1546329927
,68381762,1546329911,166391117,1546329914
,208864177,1546329943,195013449,1546329920
,223168413,1546329935,143082176,1546329925
,210835654,1546329978,170911821,1546329928
,38817979,1546329909,4422951,1546329906
,22290575,1546329933,45947821,1546329921
,48211797,1546329910,44230984,1546329937
,25795430,1546329939,51627508,1546329932
,130494701,1546329933,122833060,1546329946
,144207020,1546329912,56338626,1546329931
,56333112,1546329915,59898977,1546329930
,72662025,1546329903,175999399,1546329909
,27987535,1546329944,47886762,1546329906
,202054699,1546329919,216958016,1546329931
,221598335,1546329907,198463145,1546329931
,128694349,1546329973,92648962,1546329932
,144454369,1546329922,62978543,1546329912
,71940466,1546329951,74321790,1546329941
,52991531,1546329932,125244234,1546329932
,29340013,1546329938,132153887,1546329908
,148704093,1546329949,201314653,1546329914
,139750604,1546329939,54500126,1546329975
,108061067,1546329936,32074595,1546329949
,198019636,1546329955,241098941,1546329941
,246340553,1546329915,80240070,1546329936
,181087809,1546329942,152259214,1546329965
,262313050,1546329925,92457657,1546329910
,32374525,1546329927,58530067,1546329910
,257794926,1546329951,45697465,1546329930
,21524152,1546329938,128469362,1546329953
,208946180,1546329904,114866676,1546329910
,118316744,1546329917,102167651,1546329922
,4141278,1546329906,83953542,1546329919
,21307108,1546329908,36262251,1546329904
,236663775,1546329903,209279022,1546329924
,258410907,1546329907,133672916,1546329906
,214827353,1546329902,405628472,1546329928
,58688579,1546329909,58928945,1546329938
,216945813,1546329911,95987485,1546329906
,118866207,1546329923,43647560,1546329922
,76814023,1546329907,54670792,1546329918
,180172231,1546329931,76841273,1546329936
,172674209,1546329917,21326492,1546329904
,179958883,1546329910,137049146,1546329965
,405845329,1546329905,199341305,1546329944
,148593306,1546329948,202429109,1546329951
,43464391,1546329932,400455614,1546329912
,220256580,1546329920,36184889,1546329912
,213911819,1546329917,69533306,1546329904
,197916814,1546329903,160266745,1546329903
,52261211,1546329954,251584068,1546329948
,37901680,1546329907,189653339,1546329965
,223542322,1546329925,153752234,1546329922
,86519902,1546329913,39593999,1546329921
,194661454,1546329902,139221917,1546329977
,201170392,1546329908,133241742,1546329909
,38669134,1546329930,204069717,1546329924
,4872474,1546329908,71904963,1546329922
,75350704,1546329907,161120397,1546329931
,147394035,1546329948,52171867,1546329955
,118539171,1546329903,164216883,1546329979
,164257103,1546329913,153444774,1546329918
,224273917,1546329946,116376342,1546329917
,119007379,1546329923,257950837,1546329924
,22999902,1546329931,211350454,1546329914
,170232136,1546329937,195696170,1546329906
,52199610,1546329908,213116342,1546329927
,76643680,1546329981,168912943,1546329928
,123488071,1546329929,106969909,1546329902
,172907498,1546329931,116404987,1546329908
,71959136,1546329916,118965521,1546329909
,105941144,1546329903,277952825,1546329902
,140395862,1546329959,107408906,1546329907
,43343439,1546329935,211436343,1546329910
,147287078,1546329917,132137749,1546329939
,154873540,1546329916,27116823,1546329956
,143868998,1546329905,109696984,1546329918
,39904390,1546329952,122673145,1546329925
,51330666,1546329903,40289031,1546329905
,402950825,1546329904,138924841,1546329959
,24494514,1546329923,102371906,1546329927
,139077362,1546329913,91070715,1546329947
,227611949,1546329959,135643301,1546329907
,168322323,1546329929,238219738,1546329940
,124239475,1546329968,45356843,1546329922
,76644215,1546329925,79510234,1546329984
,162899497,1546329944,120058174,1546329940
,403980001,1546329964,270043946,1546329934
,229614266,1546329929,186237248,1546329907
,136436623,1546329922,182583976,1546329904
,142498344,1546329923,84168379,1546329918
,202028002,1546329906,218506258,1546329948
,177291888,1546329950,88837014,1546329949
,90012666,1546329929,142296997,1546329931
,6813269,1546329921,151578406,1546329979
,161040211,1546329957,17476889,1546329973
,217000753,1546329978,205533577,1546329941
,42685508,1546329905,87512840,1546329902
,70616409,1546329906,32966532,1546329925
,84736771,1546329979,176927256,1546329907
,200951241,1546329946,208719948,1546329930
,188090345,1546329905,145523299,1546329907
,194178945,1546329938,203936094,1546329924
,190809001,1546329938,95713698,1546329925
,110504495,1546329904,160621327,1546329902
,203656570,1546329905,63600829,1546329910
,137185970,1546329957,253478417,1546329959
,176722715,1546329935,119320768,1546329911
,149571393,1546329959,22948033,1546329915
,245144743,1546329910,274935544,1546329903
,118916699,1546329906,166478396,1546329908
,24642456,1546329920,42333242,1546329928
,55118717,1546329961,207649647,1546329906
,202346326,1546329927,37746698,1546329972
,166391117,1546329914,146222674,1546329962
,143082176,1546329925,173979978,1546329919
,195013449,1546329920,214832433,1546329909
,170911821,1546329928,197611743,1546329981
,44230984,1546329937,401222615,1546329964
,45947821,1546329921,74690739,1546329920
,4422951,1546329906,20814888,1546329918
,51627508,1546329932,205126113,1546329907
,59898977,1546329930,129121393,1546329931
,56338626,1546329931,201852930,1546329943
,122833060,1546329946,127191026,1546329977
,175999399,1546329909,150482782,1546329938
,47886762,1546329906,176604871,1546329904
,216958016,1546329931,270768760,1546329948
,198463145,1546329931,193760458,1546329932
,92648962,1546329932,113902745,1546329930
,62978543,1546329912,79042793,1546329934
,125244234,1546329932,44653611,1546329930
,74321790,1546329941,266981663,1546329904
,132153887,1546329908,246820997,1546329920
,201314653,1546329914,159448390,1546329931
,54500126,1546329975,402945952,1546329916
,32074595,1546329949,25877272,1546329958
,241098941,1546329941,209210618,1546329911
,80240070,1546329936,113498473,1546329919
,152259214,1546329965,240872639,1546329905
,92457657,1546329910,41276746,1546329919
,58530067,1546329910,116366962,1546329910
,45697465,1546329930,107370007,1546329915
,128469362,1546329953,98996943,1546329911
,114866676,1546329910,56283272,1546329905
,102167651,1546329922,37436989,1546329966
,83953542,1546329919,138974610,1546329911
,36262251,1546329904,89916573,1546329953
,209279022,1546329924,213461784,1546329905
,133672916,1546329906,77617420,1546329932
,405628472,1546329928,109066675,1546329910
,58928945,1546329938,175392457,1546329906
,95987485,1546329906,87891598,1546329924
,43647560,1546329922,400485023,1546329966
,54670792,1546329918,159859311,1546329905
,76841273,1546329936,136806169,1546329928
,21326492,1546329904,186473243,1546329905
,137049146,1546329965,209950476,1546329955
,199341305,1546329944,98681241,1546329904
,202429109,1546329951,249861556,1546329925
,400455614,1546329912,134187103,1546329925
,36184889,1546329912,29086818,1546329949
,69533306,1546329904,40041172,1546329911
,160266745,1546329903,51929895,1546329942
,251584068,1546329948,140386521,1546329923
,189653339,1546329965,181957712,1546329908
,153752234,1546329922,88787366,1546329919
,39593999,1546329921,105658540,1546329926
,139221917,1546329977,81377356,1546329909
,133241742,1546329909,152693573,1546329921
,204069717,1546329924,405778368,1546329972
,71904963,1546329922,100401459,1546329932
,161120397,1546329931,156930972,1546329906
,52171867,1546329955,139688708,1546329904
,164216883,1546329979,151610156,1546329947
,153444774,1546329918,21829743,1546329913
,116376342,1546329917,168751903,1546329930
,257950837,1546329924,104046880,1546329946
,211350454,1546329914,210839999,1546329910
,195696170,1546329906,94144302,1546329909
,213116342,1546329927,31316360,1546329940
,168912943,1546329928,138425754,1546329917
,106969909,1546329902,229052439,1546329934
,116404987,1546329908,68880997,1546329906
,118965521,1546329909,225711749,1546329943
,277952825,1546329902,143503925,1546329959
,107408906,1546329907,187808660,1546329911
,211436343,1546329910,52089671,1546329942
,132137749,1546329939,117447648,1546329926
,27116823,1546329956,49278026,1546329920
,109696984,1546329918,76451640,1546329950
,122673145,1546329925,207235961,1546329906
,40289031,1546329905,89305008,1546329910
,138924841,1546329959,133886815,1546329904
,102371906,1546329927,82564352,1546329919
,91070715,1546329947,186622457,1546329906
,135643301,1546329907,125421385,1546329976
,238219738,1546329940,187281338,1546329931
,45356843,1546329922,172456517,1546329909
,79510234,1546329984,197726439,1546329902
,120058174,1546329940,129659964,1546329964
,270043946,1546329934,234347008,1546329920
,186237248,1546329907,148145921,1546329954
,182583976,1546329904,127410336,1546329929
,84168379,1546329918,8163558,1546329958
,218506258,1546329948,55053697,1546329906
,88837014,1546329949,133985206,1546329914
,142296997,1546329931,118293816,1546329926
,151578406,1546329979,184723186,1546329927
,17476889,1546329973,117233600,1546329912
,205533577,1546329941,259833421,1546329954
,87512840,1546329902,234522076,1546329958
,32966532,1546329925,39972800,1546329947
,176927256,1546329907,150700400,1546329904
,208719948,1546329930,59131577,1546329901
,145523299,1546329907,204454352,1546329907
,203936094,1546329924,39196467,1546329920
,95713698,1546329925,68717208,1546329906
,160621327,1546329902,131885927,1546329928
,63600829,1546329910,198488559,1546329919
,253478417,1546329959,136742069,1546329967
,119320768,1546329911,132512920,1546329911
,22948033,1546329915,215459158,1546329908
,274935544,1546329903,69996250,1546329938
,166478396,1546329908,67192568,1546329932
,42333242,1546329928,401142842,1546329949
,207649647,1546329906,56517977,1546329982
,37746698,1546329972,23576599,1546329903
,146222674,1546329962,36385643,1546329919
,173979978,1546329919,131083826,1546329966
,214832433,1546329909,47890685,1546329908
,197611743,1546329981,145691087,1546329966
,401222615,1546329964,129036091,1546329950
,74690739,1546329920,31361877,1546329901
,20814888,1546329918,185341761,1546329972
,205126113,1546329907,79623268,1546329925
,129121393,1546329931,180379287,1546329935
,201852930,1546329943,12679639,1546329905
,127191026,1546329977,79046839,1546329922
,150482782,1546329938,235248810,1546329915
,176604871,1546329904,154622934,1546329911
,270768760,1546329948,43547982,1546329906
,193760458,1546329932,77433662,1546329949
,113902745,1546329930,248713998,1546329906
,79042793,1546329934,57907324,1546329981
,44653611,1546329930,92613282,1546329905
,266981663,1546329904,60371904,1546329929
,246820997,1546329920,103959646,1546329912
,159448390,1546329931,82698692,1546329908
,402945952,1546329916,43911573,1546329929
,25877272,1546329958,58259421,1546329905
,209210618,1546329911,66597583,1546329941
,113498473,1546329919,60950105,1546329944
,240872639,1546329905,274651230,1546329937
,41276746,1546329919,171934161,1546329953
,116366962,1546329910,134014211,1546329904
,107370007,1546329915,159306514,1546329961
,98996943,1546329911,137153502,1546329922
,56283272,1546329905,208457775,1546329927
,37436989,1546329966,64338391,1546329932
,138974610,1546329911,247978329,1546329920
,89916573,1546329953,405592506,1546329926
,213461784,1546329905,105820648,1546329937
,77617420,1546329932,113416158,1546329903
,109066675,1546329910,139904510,1546329985
,175392457,1546329906,210955109,1546329917
,87891598,1546329924,219264790,1546329906
,159859311,1546329905,232031400,1546329905
,136806169,1546329928,197237215,1546329936
,186473243,1546329905,135340362,1546329959
,209950476,1546329955,145282512,1546329976
,98681241,1546329904,187950697,1546329920
,249861556,1546329925,208936636,1546329907
,134187103,1546329925,58611221,1546329905
,29086818,1546329949,203990575,1546329922
,40041172,1546329911,193045351,1546329927
,51929895,1546329942,185218958,1546329936
,140386521,1546329923,119357455,1546329922
,181957712,1546329908,278289255,1546329905
,88787366,1546329919,404612891,1546329919
,105658540,1546329926,152030011,1546329904
,81377356,1546329909,121911345,1546329981
,152693573,1546329921,126640324,1546329911
,405778368,1546329972,48324381,1546329971
,100401459,1546329932,200391498,1546329954
,156930972,1546329906,96087816,1546329902
,139688708,1546329904,152493231,1546329960
,151610156,1546329947,112051941,1546329908
,21829743,1546329913,65771496,1546329919
,168751903,1546329930,236211360,1546329919
,104046880,1546329946,226079223,1546329942
,210839999,1546329910,160846537,1546329923
,94144302,1546329909,161692490,1546329912
,31316360,1546329940,157076625,1546329985
,138425754,1546329917,154256292,1546329928
,229052439,1546329934,100793537,1546329938
,68880997,1546329906,115132343,1546329934
,225711749,1546329943,227591791,1546329960
,143503925,1546329959,30272315,1546329916
,187808660,1546329911,77323105,1546329905
,52089671,1546329942,105032146,1546329921
,117447648,1546329926,244778463,1546329905
,49278026,1546329920,195715743,1546329941
,76451640,1546329950,123660809,1546329939
,207235961,1546329906,163912940,1546329911
,89305008,1546329910,211434031,1546329928
,133886815,1546329904,162435755,1546329939
,82564352,1546329919,227709524,1546329937
,186622457,1546329906,125952109,1546329935
,125421385,1546329976,53617209,1546329917
,187281338,1546329931,63432395,1546329948
,172456517,1546329909,56824956,1546329914
,197726439,1546329902,185467436,1546329920
,129659964,1546329964,32784801,1546329916
,234347008,1546329920,58599299,1546329906
,148145921,1546329954,250367586,1546329977
,127410336,1546329929,35088517,1546329947
,8163558,1546329958,12330761,1546329906
,55053697,1546329906,157374665,1546329921
,133985206,1546329914,24717892,1546329933
,118293816,1546329926,198590816,1546329902
,184723186,1546329927,154649820,1546329931
,117233600,1546329912,55598724,1546329956
,234522076,1546329958,186815458,1546329949
,39972800,1546329947,160739132,1546329921
,150700400,1546329904,154552526,1546329937
,59131577,1546329901,75074868,1546329934
,204454352,1546329907,206298687,1546329934
,39196467,1546329920,93962785,1546329909
,68717208,1546329906,95362806,1546329909
,131885927,1546329928,239818788,1546329902
,198488559,1546329919,123192418,1546329920
,136742069,1546329967,70339697,1546329927
,132512920,1546329911,152804676,1546329963
,215459158,1546329908,244240281,1546329907
,69996250,1546329938,74792861,1546329916
,67192568,1546329932,185285660,1546329980
,401142842,1546329949,43106759,1546329905
,56517977,1546329982,25626986,1546329986
,23576599,1546329903,215342027,1546329948
,36385643,1546329919,193844149,1546329904
,131083826,1546329966,260594028,1546329916
,47890685,1546329908,152012705,1546329917
,145691087,1546329966,205991059,1546329963
,129036091,1546329950,214703409,1546329908
,31361877,1546329901,79664983,1546329905
,185341761,1546329972,213763729,1546329929
,79623268,1546329925,42993511,1546329907
,180379287,1546329935,101382023,1546329927
,12679639,1546329905,259765701,1546329915
,79046839,1546329922,96592336,1546329958
,235248810,1546329915,244137506,1546329905
,154622934,1546329911,189650701,1546329903
,43547982,1546329906,199617362,1546329962
,77433662,1546329949,136121186,1546329928
,248713998,1546329906,149609422,1546329939
,92613282,1546329905,106940734,1546329938
,60371904,1546329929,232658279,1546329906
,103959646,1546329912,129236597,1546329948
,82698692,1546329908,80441677,1546329903
,43911573,1546329929,82196111,1546329944
,58259421,1546329905,31303995,1546329946
,66597583,1546329941,36517466,1546329916
,60950105,1546329944,121034976,1546329981
,274651230,1546329937,215085326,1546329973
,171934161,1546329953,48025873,1546329918
,134014211,1546329904,124205000,1546329940
,159306514,1546329961,223698156,1546329922
,137153502,1546329922,262267790,1546329919
,208457775,1546329927,85011998,1546329927
,64338391,1546329932,265722293,1546329946
,247978329,1546329920,271738725,1546329955
,105820648,1546329937,130386521,1546329977
,113416158,1546329903,89628718,1546329965
,139904510,1546329985,405399565,1546329955
,210955109,1546329917,66648889,1546329920
,219264790,1546329906,403149043,1546329953
,232031400,1546329905,268920436,1546329948
,197237215,1546329936,100957496,1546329932
,135340362,1546329959,153557144,1546329905
,145282512,1546329976,208665654,1546329906
,187950697,1546329920,251948197,1546329909
,208936636,1546329907,155444773,1546329904
,58611221,1546329905,78229103,1546329978
,203990575,1546329922,271041907,1546329913
,193045351,1546329927,214039643,1546329971
,185218958,1546329936,280748647,1546329927
,119357455,1546329922,217200529,1546329976
,278289255,1546329905,135550760,1546329947
,404612891,1546329919,80951116,1546329972
