What are the three animal statues scattered across Fortnite?,Winner ID 1,Winner ID 2,Voter ID 1,Voter ID 2
,161224302,1546322850,211170642,1546322867
,69075582,1546322896,192192948,1546322843
,167080072,1546322905,89368448,1546322851
,115909755,1546322892,59689431,1546322852
,57762998,1546322891,42905678,1546322904
,134526023,1546322869,86014934,1546322855
,246052848,1546322875,206583679,1546322843
,124586873,1546322858,251283308,1546322877
,32392204,1546322846,222783768,1546322866
,91692915,1546322899,208088716,1546322912
,164634725,1546322892,150949785,1546322863
,159257713,1546322907,98885005,1546322839
,125530675,1546322871,30484723,1546322852
,226252320,1546322849,178795690,1546322888
,148327035,1546322861,158643525,1546322903
,133926836,1546322870,181736449,1546322849
,31614586,1546322847,116972501,1546322867
,171003059,1546322859,206530997,1546322887
,57324821,1546322848,205602812,1546322891
,39940682,1546322896,173543228,1546322897
,213307290,1546322899,260775356,1546322903
,147576595,1546322911,138887102,1546322855
,47396428,1546322866,33968309,1546322846
,42434461,1546322871,42422573,1546322905
,94942494,1546322857,108800112,1546322857
,131019026,1546322850,203861678,1546322887
,30968083,1546322852,79635970,1546322882
,401065590,1546322861,15281049,1546322862
,36183312,1546322858,89394413,1546322893
,276504150,1546322894,262125918,1546322859
,161548594,1546322858,119968522,1546322873
,56463697,1546322886,229050188,1546322911
,86999184,1546322845,150231793,1546322858
,46155827,1546322846,95598449,1546322870
,121471193,1546322886,35700890,1546322880
,188560173,1546322868,141105079,1546322843
,100043352,1546322842,181306562,1546322868
,275385194,1546322841,108937586,1546322849
,157497326,1546322840,166046906,1546322860
,128184509,1546322864,75006925,1546322905
,178807332,1546322874,184530978,1546322854
,125010885,1546322864,240538797,1546322850
,178343849,1546322911,195773096,1546322895
,220234890,1546322879,169613680,1546322904
,184858471,1546322847,213432334,1546322901
,21629686,1546322858,106848611,1546322856
,8868969,1546322872,182773448,1546322859
,215154731,1546322898,82105811,1546322850
,45049252,1546322837,40361007,1546322903
,140631960,1546322845,254729017,1546322843
,203049999,1546322854,144077146,1546322892
,147899347,1546322868,100435549,1546322851
,114066148,1546322863,194097863,1546322896
,200162812,1546322873,85976634,1546322866
,110565659,1546322909,215875992,1546322888
,40512725,1546322901,292050,1546322893
,166014436,1546322912,45299979,1546322880
,263614157,1546322868,236837626,1546322859
,231552192,1546322912,101452845,1546322842
,127258026,1546322839,238039007,1546322905
,231637595,1546322889,76090829,1546322890
,53474082,1546322845,38743752,1546322910
,110365222,1546322913,220997303,1546322865
,132876890,1546322873,171802032,1546322880
,173594857,1546322876,120441720,1546322895
,38058025,1546322854,146681381,1546322866
,23385614,1546322844,25256601,1546322871
,195630751,1546322843,156904397,1546322887
,129133839,1546322868,32678233,1546322872
,91067389,1546322876,42176271,1546322842
,223087445,1546322860,197373704,1546322858
,200997212,1546322840,196667725,1546322905
,263681501,1546322879,74580247,1546322858
,111093620,1546322911,137093889,1546322872
,251729823,1546322895,169440094,1546322853
,163537489,1546322861,188710319,1546322874
,142234930,1546322912,38746607,1546322883
,189656370,1546322856,40399872,1546322865
,404626226,1546322902,55712599,1546322894
,205515870,1546322863,49312041,1546322847
,94480548,1546322876,52394740,1546322867
,26502100,1546322852,169318674,1546322883
,130656151,1546322848,89269401,1546322859
,177317878,1546322854,184465648,1546322850
,207198693,1546322879,144207020,1546322859
,184116747,1546322852,54096408,1546322900
,139595965,1546322864,403526368,1546322883
,117116100,1546322869,69354671,1546322893
,404536096,1546322870,148011724,1546322866
,111276834,1546322893,111246005,1546322843
,107850236,1546322900,240622633,1546322880
,74526007,1546322893,86872503,1546322863
,54466862,1546322843,405309473,1546322861
,224149010,1546322858,92246464,1546322867
,21665375,1546322867,125910642,1546322866
,116851923,1546322862,136697782,1546322839
,106520248,1546322849,90233725,1546322900
,88745668,1546322859,128694349,1546322894
,81496933,1546322865,172185506,1546322840
,216987530,1546322847,111724349,1546322904
,53019933,1546322844,144454369,1546322859
,205600177,1546322864,200378844,1546322878
,92028046,1546322874,405061164,1546322839
,25381136,1546322894,52991531,1546322868
,134198580,1546322843,148704093,1546322883
,61406020,1546322900,204766924,1546322903
,129517601,1546322889,209192463,1546322910
,53322412,1546322895,49515030,1546322858
,46583922,1546322841,112290690,1546322853
,172673468,1546322868,99727778,1546322884
,44023748,1546322899,148196110,1546322836
,82657177,1546322848,38256293,1546322887
,24295077,1546322850,161379885,1546322903
,144705098,1546322838,263425154,1546322911
,75676243,1546322840,158357906,1546322902
,53962644,1546322840,175041191,1546322865
,205396251,1546322867,256346900,1546322867
,188922496,1546322847,62235882,1546322862
,57904212,1546322889,40144753,1546322862
,32271186,1546322859,109742811,1546322849
,98369616,1546322867,181087809,1546322887
,79354190,1546322850,174841471,1546322904
,103485968,1546322871,81099834,1546322855
,24722912,1546322888,222456992,1546322857
,45695307,1546322836,55479956,1546322837
,26105664,1546322837,214616816,1546322873
,206750922,1546322886,121582327,1546322881
,57675639,1546322847,253520497,1546322876
,42432533,1546322873,48806878,1546322874
,39220780,1546322884,56428629,1546322865
,71551892,1546322879,64795186,1546322866
,252452847,1546322894,208946180,1546322838
,197053493,1546322839,182402340,1546322887
,258186505,1546322849,400709448,1546322844
,213674831,1546322859,405135633,1546322857
,32366085,1546322903,93714139,1546322838
,61311078,1546322908,21307108,1546322842
,179312132,1546322881,224879084,1546322874
,171583013,1546322911,236663775,1546322844
,197813053,1546322873,214827353,1546322864
,26798939,1546322857,162068930,1546322895
,175839553,1546322891,186945903,1546322910
,210361961,1546322894,219260918,1546322879
,96020858,1546322863,76814023,1546322883
,262311585,1546322905,132371167,1546322853
,104323956,1546322867,405845329,1546322856
,108010041,1546322872,98194849,1546322853
,79653119,1546322858,76374529,1546322883
,157689632,1546322877,220256580,1546322848
,76232695,1546322852,238542110,1546322869
,51495848,1546322866,235897170,1546322846
,73759975,1546322913,40034290,1546322866
,144820972,1546322865,115397088,1546322862
,89030055,1546322867,261828219,1546322896
,25271205,1546322866,205888395,1546322895
,11547500,1546322901,405803748,1546322848
,179612130,1546322912,197916814,1546322904
,172903897,1546322848,191052346,1546322846
,112406340,1546322852,202646280,1546322841
,208867267,1546322893,43710231,1546322853
,104107137,1546322839,64603579,1546322890
,141810682,1546322896,400358981,1546322841
,75768377,1546322898,87023080,1546322846
,37288235,1546322859,405744717,1546322905
,87976760,1546322839,77678749,1546322872
,89618312,1546322840,199073513,1546322857
,24942475,1546322907,72284169,1546322883
,134131954,1546322873,86519902,1546322895
,200268887,1546322859,194661454,1546322873
,56389630,1546322899,186247423,1546322863
,180457543,1546322865,241849825,1546322852
,102580824,1546322853,66826493,1546322850
,199740155,1546322899,31668507,1546322907
,199695044,1546322868,75350704,1546322906
,182741194,1546322850,86008861,1546322859
,219983280,1546322845,98155518,1546322871
,201071474,1546322851,164257103,1546322844
,135958316,1546322838,277940775,1546322833
,146667809,1546322887,149326607,1546322898
,61605839,1546322843,111813837,1546322850
,228289277,1546322898,60434054,1546322890
,51595619,1546322862,88721205,1546322895
,193990696,1546322840,205537036,1546322861
,16234007,1546322846,206020795,1546322897
,180508408,1546322856,52199610,1546322856
,157490777,1546322899,105941144,1546322836
,141721448,1546322854,36049960,1546322871
,215719912,1546322895,43343439,1546322841
,227384233,1546322893,74952501,1546322907
,139296905,1546322856,195278684,1546322856
,89034287,1546322840,97962726,1546322905
,75893738,1546322851,57139229,1546322837
,63167397,1546322871,150130161,1546322910
,44855431,1546322842,51330666,1546322848
,211170642,1546322867,402950825,1546322866
,192192948,1546322843,120714931,1546322884
,59689431,1546322852,54624266,1546322851
,99047720,1546322912,154172140,1546322859
,206583679,1546322843,83014746,1546322877
,86014934,1546322855,60963407,1546322840
,251283308,1546322877,229569284,1546322873
,222783768,1546322866,162899497,1546322852
,150949785,1546322863,136436623,1546322899
,98885005,1546322839,177291888,1546322862
,30484723,1546322852,81669883,1546322860
,158643525,1546322903,155519213,1546322879
,206530997,1546322887,45479488,1546322908
,205602812,1546322891,31631177,1546322869
,260775356,1546322903,44510500,1546322840
,173543228,1546322897,161040211,1546322867
,33968309,1546322846,50234680,1546322864
,42422573,1546322905,121705761,1546322895
,108800112,1546322857,127608570,1546322842
,79635970,1546322882,169688549,1546322870
,15281049,1546322862,184948376,1546322871
,89394413,1546322893,97491025,1546322862
,262125918,1546322859,225815614,1546322852
,119968522,1546322873,247851275,1546322856
,229050188,1546322911,279352965,1546322848
,150231793,1546322858,207853562,1546322880
,95598449,1546322870,122680836,1546322867
,35700890,1546322880,204576519,1546322885
,141105079,1546322843,74634813,1546322843
,181306562,1546322868,173744961,1546322851
,166046906,1546322860,184990463,1546322855
,75006925,1546322905,42522712,1546322852
,195773096,1546322895,199030058,1546322839
,184530978,1546322854,144009983,1546322846
,169613680,1546322904,264130668,1546322842
,213432334,1546322901,151400563,1546322859
,106848611,1546322856,189013086,1546322848
,182773448,1546322859,90133684,1546322882
,82105811,1546322850,163912081,1546322854
,40361007,1546322903,271861354,1546322840
,144077146,1546322892,131204545,1546322846
,194097863,1546322896,267669008,1546322851
,100435549,1546322851,59340692,1546322870
,85976634,1546322866,61278512,1546322903
,292050,1546322893,64669033,1546322866
,45299979,1546322880,215638054,1546322880
,236837626,1546322859,38019639,1546322862
,101452845,1546322842,91465461,1546322848
,76090829,1546322890,124659840,1546322848
,38743752,1546322910,207681818,1546322850
,220997303,1546322865,38871579,1546322874
,171802032,1546322880,171404089,1546322874
,120441720,1546322895,202346326,1546322905
,146681381,1546322866,217060229,1546322867
,32678233,1546322872,166391117,1546322874
,42176271,1546322842,46582751,1546322886
,197373704,1546322858,236881437,1546322849
,196667725,1546322905,195013449,1546322849
,74580247,1546322858,170911821,1546322902
,137093889,1546322872,209733687,1546322857
,188710319,1546322874,140556458,1546322880
,169440094,1546322853,4422951,1546322863
,38746607,1546322883,27945186,1546322862
,40399872,1546322865,213891919,1546322839
,55712599,1546322894,60422607,1546322841
,49312041,1546322847,215981215,1546322846
,169318674,1546322883,128163287,1546322845
,52394740,1546322867,175999399,1546322849
,184465648,1546322850,29519871,1546322851
,89269401,1546322859,86052059,1546322867
,144207020,1546322859,54568751,1546322876
,54096408,1546322900,92321158,1546322873
,69354671,1546322893,205014816,1546322876
,240622633,1546322880,241098941,1546322846
,148011724,1546322866,160358903,1546322864
,111246005,1546322843,195151505,1546322861
,405309473,1546322861,152259214,1546322852
,92246464,1546322867,37536686,1546322908
,125910642,1546322866,67150299,1546322857
,136697782,1546322839,94791477,1546322850
,128694349,1546322894,122560329,1546322884
,172185506,1546322840,58530067,1546322856
,111724349,1546322904,236242073,1546322868
,144454369,1546322859,196463258,1546322846
,405061164,1546322839,153089599,1546322864
,52991531,1546322868,87851526,1546322883
,148704093,1546322883,50670041,1546322839
,204766924,1546322903,275573892,1546322848
,209192463,1546322910,133672916,1546322849
,49515030,1546322858,160642000,1546322871
,112290690,1546322853,95987485,1546322886
,99727778,1546322884,199398079,1546322866
,148196110,1546322836,105327004,1546322834
,38256293,1546322887,44656752,1546322850
,161379885,1546322903,86786174,1546322887
,175041191,1546322865,203025327,1546322871
,256346900,1546322867,58438385,1546322868
,62235882,1546322862,20800976,1546322854
,40144753,1546322862,144377589,1546322860
,109742811,1546322849,160266745,1546322847
,174841471,1546322904,546193,1546322863
,81099834,1546322855,156982310,1546322884
,222456992,1546322857,123743339,1546322902
,55479956,1546322837,65320642,1546322844
,39629355,1546322909,223984293,1546322878
,214616816,1546322873,200473990,1546322852
,121582327,1546322881,164216883,1546322857
,253520497,1546322876,97984514,1546322848
,56428629,1546322865,278200742,1546322874
,64795186,1546322866,159764778,1546322871
,208946180,1546322838,61345107,1546322851
,182402340,1546322887,270878774,1546322907
,405135633,1546322857,195540546,1546322863
,93714139,1546322838,241425490,1546322861
,21307108,1546322842,229073337,1546322852
,236663775,1546322844,147231441,1546322864
,214827353,1546322864,165721608,1546322872
,162068930,1546322895,60173763,1546322870
,186945903,1546322910,262363920,1546322836
,219260918,1546322879,83013049,1546322849
,76814023,1546322883,213340309,1546322857
,132371167,1546322853,100552291,1546322852
,98194849,1546322853,248598404,1546322863
,76374529,1546322883,44033425,1546322840
,220256580,1546322848,132930948,1546322853
,238542110,1546322869,208128083,1546322854
,235897170,1546322846,52253057,1546322864
,40034290,1546322866,179023849,1546322857
,115397088,1546322862,85525179,1546322863
,205888395,1546322895,102502527,1546322864
,405803748,1546322848,85279356,1546322900
,197916814,1546322904,255457281,1546322912
,202646280,1546322841,197202677,1546322865
,43710231,1546322853,107847773,1546322879
,64603579,1546322890,27116823,1546322868
,87023080,1546322846,125320313,1546322858
,405744717,1546322905,58303399,1546322843
,77678749,1546322872,185191306,1546322842
,199073513,1546322857,193402746,1546322847
,72284169,1546322883,123254781,1546322848
,86519902,1546322895,40289031,1546322881
,194661454,1546322873,107931937,1546322883
,186247423,1546322863,183238738,1546322859
,241849825,1546322852,123539365,1546322856
,66826493,1546322850,277570828,1546322849
,31668507,1546322907,146200701,1546322839
,75350704,1546322906,135643301,1546322861
,86008861,1546322859,223726065,1546322860
,98155518,1546322871,405759325,1546322897
,164257103,1546322844,187968908,1546322874
,277940775,1546322833,249215332,1546322862
,149326607,1546322898,113987351,1546322858
,111813837,1546322850,120058174,1546322843
,60434054,1546322890,84168379,1546322854
,88721205,1546322895,208735089,1546322888
,205537036,1546322861,54657314,1546322866
,52199610,1546322856,263049407,1546322848
,105941144,1546322836,266225070,1546322870
,43343439,1546322841,124920531,1546322853
,74952501,1546322907,86409201,1546322848
,97962726,1546322905,87512840,1546322903
,57139229,1546322837,37421448,1546322871
,150130161,1546322910,176927256,1546322835
,51330666,1546322848,127108339,1546322891
,402950825,1546322866,48234799,1546322844
,120714931,1546322884,63525241,1546322883
,54624266,1546322851,212043398,1546322859
,154172140,1546322859,136898019,1546322852
,83014746,1546322877,145523299,1546322879
,60963407,1546322840,187566261,1546322861
,229569284,1546322873,155896456,1546322899
,162899497,1546322852,120301799,1546322877
,136436623,1546322899,174721584,1546322875
,177291888,1546322862,405543893,1546322859
,81669883,1546322860,160621327,1546322907
,45479488,1546322908,102234204,1546322892
,31631177,1546322869,45126672,1546322853
,44510500,1546322840,86126929,1546322882
,161040211,1546322867,218709890,1546322884
,121705761,1546322895,404068024,1546322886
,127608570,1546322842,55532777,1546322894
,169688549,1546322870,71830075,1546322861
,184948376,1546322871,274839373,1546322864
,97491025,1546322862,195434615,1546322840
,225815614,1546322852,240266017,1546322856
,247851275,1546322856,193194152,1546322865
,279352965,1546322848,173979978,1546322842
,160293969,1546322910,36198435,1546322885
,122680836,1546322867,146222674,1546322907
,204576519,1546322885,39763524,1546322853
,74634813,1546322843,62950831,1546322863
,173744961,1546322851,279101276,1546322877
,184990463,1546322855,198242506,1546322839
,42522712,1546322852,74690739,1546322911
,199030058,1546322839,116996535,1546322842
,144009983,1546322846,117400183,1546322898
,264130668,1546322842,138375160,1546322865
,151400563,1546322859,88597730,1546322845
,189013086,1546322848,127191026,1546322889
,163912081,1546322854,138851068,1546322897
,271861354,1546322840,176604871,1546322864
,267669008,1546322851,41413748,1546322897
,59340692,1546322870,270768760,1546322904
,61278512,1546322903,183724762,1546322862
,64669033,1546322866,116814592,1546322850
,215638054,1546322880,203506631,1546322875
,38019639,1546322862,82675001,1546322849
,91465461,1546322848,51332927,1546322894
,124659840,1546322848,75839473,1546322872
,38871579,1546322874,400680695,1546322900
,171404089,1546322874,118510371,1546322847
,202346326,1546322905,2128782,1546322864
,217060229,1546322867,25877272,1546322842
,166391117,1546322874,90612672,1546322893
,46582751,1546322886,113498473,1546322844
,195013449,1546322849,38204835,1546322848
,170911821,1546322902,240872639,1546322859
,209733687,1546322857,73014165,1546322876
,140556458,1546322880,103290787,1546322881
,4422951,1546322863,402084542,1546322874
,213891919,1546322839,140165774,1546322876
,215981215,1546322846,204780344,1546322896
,128163287,1546322845,214743767,1546322838
,175999399,1546322849,45743783,1546322841
,29519871,1546322851,98996943,1546322848
,86052059,1546322867,125598708,1546322863
,54568751,1546322876,212814185,1546322907
,92321158,1546322873,109066675,1546322853
,241098941,1546322846,213457556,1546322865
,160358903,1546322864,47279682,1546322854
,195151505,1546322861,4829042,1546322847
,152259214,1546322852,63659363,1546322839
,67150299,1546322857,108417874,1546322837
,94791477,1546322850,13704244,1546322865
,58530067,1546322856,206582956,1546322874
,236242073,1546322868,47932914,1546322856
,196463258,1546322846,136726421,1546322875
,153089599,1546322864,137237334,1546322846
,50670041,1546322839,141500860,1546322903
,275573892,1546322848,27631944,1546322847
,133672916,1546322849,24483112,1546322879
,160642000,1546322871,159859311,1546322900
,95987485,1546322886,183419133,1546322856
,105327004,1546322834,175802129,1546322886
,44656752,1546322850,68558241,1546322885
,86786174,1546322887,144841890,1546322851
,203025327,1546322871,40041172,1546322872
,58438385,1546322868,54508962,1546322874
,144377589,1546322860,31417919,1546322842
,160266745,1546322847,400270923,1546322878
,546193,1546322863,248029331,1546322858
,156982310,1546322884,114478430,1546322875
,123743339,1546322902,70127917,1546322855
,65320642,1546322844,63561835,1546322898
,223984293,1546322878,68005020,1546322858
,200473990,1546322852,199921656,1546322861
,164216883,1546322857,139852484,1546322840
,97984514,1546322848,100401459,1546322871
,278200742,1546322874,116179495,1546322864
,159764778,1546322871,98314539,1546322868
,61345107,1546322851,132417510,1546322841
,270878774,1546322907,74452411,1546322837
,241425490,1546322861,170019128,1546322887
,229073337,1546322852,141516542,1546322896
,147231441,1546322864,157833865,1546322868
,165721608,1546322872,64338189,1546322836
,60173763,1546322870,21829743,1546322861
,262363920,1546322836,6663361,1546322897
,83013049,1546322849,10984551,1546322881
,213340309,1546322857,138425754,1546322854
,100552291,1546322852,29511984,1546322887
,248598404,1546322863,210727820,1546322860
,44033425,1546322840,141525519,1546322852
,132930948,1546322853,68880997,1546322868
,208128083,1546322854,404237134,1546322855
,52253057,1546322864,129939837,1546322881
,179023849,1546322857,26711530,1546322857
,85525179,1546322863,88105975,1546322881
,85279356,1546322900,51315525,1546322842
,255457281,1546322912,58588685,1546322874
,197202677,1546322865,105059955,1546322889
,107847773,1546322879,262878916,1546322876
,27116823,1546322868,117447648,1546322873
,125320313,1546322858,134031513,1546322910
,185191306,1546322842,87985541,1546322844
,193402746,1546322847,60461643,1546322852
,123254781,1546322848,111008407,1546322871
,40289031,1546322881,85186064,1546322862
,107931937,1546322883,109526000,1546322856
,183238738,1546322859,53080988,1546322856
,123539365,1546322856,100930740,1546322846
,146200701,1546322839,82564352,1546322859
,135643301,1546322861,173187069,1546322843
,223726065,1546322860,133886815,1546322841
,405759325,1546322897,183124619,1546322872
,187968908,1546322874,147898603,1546322848
,249215332,1546322862,93615229,1546322889
,120058174,1546322843,88358344,1546322905
,84168379,1546322854,171241964,1546322875
,208735089,1546322888,234347008,1546322857
,54657314,1546322866,24724462,1546322874
,263049407,1546322848,149858258,1546322861
,124920531,1546322853,59296340,1546322847
,86409201,1546322848,265824931,1546322891
,87512840,1546322903,57444273,1546322840
,37421448,1546322871,200191831,1546322870
,176927256,1546322835,119076294,1546322871
,127108339,1546322891,39655005,1546322877
,63525241,1546322883,68717208,1546322844
,212043398,1546322859,100814227,1546322891
,136898019,1546322852,204688989,1546322856
,145523299,1546322879,5279809,1546322884
,187566261,1546322861,70362024,1546322856
,174721584,1546322875,76681629,1546322864
,102234204,1546322892,215459158,1546322880
,45126672,1546322853,60771698,1546322864
,86126929,1546322882,75669704,1546322895
,218709890,1546322884,79422125,1546322907
,404068024,1546322886,197002944,1546322861
,55532777,1546322894,212898632,1546322870
,71830075,1546322861,222414236,1546322863
,274839373,1546322864,32411993,1546322863
,195434615,1546322840,60587946,1546322875
,240266017,1546322856,216406690,1546322875
,173979978,1546322842,129333241,1546322849
,146222674,1546322907,129036091,1546322848
,39763524,1546322853,6677296,1546322856
,62950831,1546322863,185341761,1546322857
,279101276,1546322877,143447413,1546322905
,198242506,1546322839,101996708,1546322897
,117400183,1546322898,225561844,1546322860
,88597730,1546322845,79046839,1546322842
,127191026,1546322889,119812469,1546322835
,138851068,1546322897,405103567,1546322891
,176604871,1546322864,154622934,1546322847
,41413748,1546322897,72639675,1546322839
,270768760,1546322904,94825473,1546322847
,183724762,1546322862,216096751,1546322865
,116814592,1546322850,248713998,1546322908
,51332927,1546322894,92613282,1546322886
,75839473,1546322872,89713440,1546322865
,400680695,1546322900,166142323,1546322906
,118510371,1546322847,181669843,1546322840
,2128782,1546322864,103959646,1546322896
,25877272,1546322842,30400656,1546322895
,113498473,1546322844,149455698,1546322844
,240872639,1546322859,67065279,1546322842
,73014165,1546322876,191024919,1546322858
,103290787,1546322881,141923596,1546322889
,402084542,1546322874,144330867,1546322888
,140165774,1546322876,148990339,1546322858
,204780344,1546322896,222267664,1546322895
,214743767,1546322838,212797662,1546322894
,45743783,1546322841,119317014,1546322864
,98996943,1546322848,111831759,1546322870
,125598708,1546322863,142976902,1546322856
,212814185,1546322907,210857909,1546322895
,213457556,1546322865,82379050,1546322866
,47279682,1546322854,125145329,1546322909
,4829042,1546322847,36458058,1546322908
,63659363,1546322839,61869886,1546322878
,108417874,1546322837,219264790,1546322850
,206582956,1546322874,404376260,1546322843
,47932914,1546322856,112933559,1546322858
,93930128,1546322910,84395451,1546322862
,27631944,1546322847,161087179,1546322908
,24483112,1546322879,208936636,1546322890
,159859311,1546322900,58611221,1546322838
,183419133,1546322856,193623490,1546322840
,175802129,1546322886,225469903,1546322870
,68558241,1546322885,107384027,1546322887
,144841890,1546322851,278289255,1546322880
,40041172,1546322872,90107396,1546322860
,54508962,1546322874,152166001,1546322876
,31417919,1546322842,96087816,1546322838
,248029331,1546322858,53916122,1546322862
,114478430,1546322875,152908079,1546322853
,70127917,1546322855,261434,1546322864
,63561835,1546322898,106938748,1546322854
,68005020,1546322858,104036980,1546322869
,199921656,1546322861,29810185,1546322885
,139852484,1546322840,148400791,1546322886
,100401459,1546322871,160846537,1546322868
,116179495,1546322864,265812887,1546322870
,132417510,1546322841,161692490,1546322870
,74452411,1546322837,177280209,1546322889
,170019128,1546322887,133390191,1546322851
,141516542,1546322896,127767778,1546322849
,157833865,1546322868,86866859,1546322852
,64338189,1546322836,77323105,1546322868
,21829743,1546322861,156400340,1546322844
,6663361,1546322897,43493606,1546322858
,231238451,1546322910,136529818,1546322901
,10984551,1546322881,211434031,1546322884
,138425754,1546322854,148131414,1546322848
,29511984,1546322887,53617209,1546322892
,141525519,1546322852,117923372,1546322868
,68880997,1546322868,185467436,1546322843
,404237134,1546322855,208427819,1546322849
,129939837,1546322881,251617666,1546322857
,26711530,1546322857,243817357,1546322867
,88105975,1546322881,50046787,1546322850
,51315525,1546322842,58599299,1546322837
,58588685,1546322874,12330761,1546322910
,262878916,1546322876,36347155,1546322859
,87985541,1546322844,254497015,1546322893
,60461643,1546322852,24717892,1546322883
,111008407,1546322871,42557013,1546322875
,85186064,1546322862,230005096,1546322902
,109526000,1546322856,56214960,1546322845
,53080988,1546322856,131892508,1546322860
,100930740,1546322846,198590816,1546322912
,82564352,1546322859,76175726,1546322876
,173187069,1546322843,125573822,1546322899
,133886815,1546322841,148132503,1546322861
,147898603,1546322848,117764907,1546322843
,93615229,1546322889,216398932,1546322843
,88358344,1546322905,206690033,1546322851
,171241964,1546322875,96198696,1546322862
,24724462,1546322874,267449294,1546322869
,59296340,1546322847,198181775,1546322841
,265824931,1546322891,201947091,1546322839
,200191831,1546322870,153816971,1546322857
,39655005,1546322877,193844149,1546322889
,68717208,1546322844,180538502,1546322857
,100814227,1546322891,89757698,1546322872
,204688989,1546322856,59935360,1546322905
,5279809,1546322884,228115790,1546322861
,70362024,1546322856,95079025,1546322864
,76681629,1546322864,107518715,1546322844
,60771698,1546322864,165172972,1546322851
,215459158,1546322880,175459128,1546322878
,75669704,1546322895,57098235,1546322840
,79422125,1546322907,96710703,1546322878
,197002944,1546322861,38143715,1546322849
,32411993,1546322863,48144615,1546322863
,222414236,1546322863,260781779,1546322888
,60587946,1546322875,235923349,1546322875
,129333241,1546322849,77937012,1546322848
,216406690,1546322875,179180941,1546322857
,6677296,1546322856,102059885,1546322855
,129036091,1546322848,67452815,1546322893
,185341761,1546322857,159783426,1546322845
,143447413,1546322905,211905826,1546322842
,101996708,1546322897,232658279,1546322898
,225561844,1546322860,187767842,1546322894
,79046839,1546322842,30277695,1546322847
,119812469,1546322835,102510231,1546322858
,154622934,1546322847,101114990,1546322904
,405103567,1546322891,80441677,1546322844
,216096751,1546322865,57802887,1546322878
,94825473,1546322847,31691003,1546322907
,89713440,1546322865,36517466,1546322894
,92613282,1546322886,76892680,1546322888
,166142323,1546322906,26032420,1546322848
,181669843,1546322840,241092376,1546322844
,103959646,1546322896,215085326,1546322888
,67065279,1546322842,82567207,1546322841
,149455698,1546322844,144814965,1546322854
,191024919,1546322858,273469945,1546322911
,148990339,1546322858,223698156,1546322909
,144330867,1546322888,30639965,1546322906
,141923596,1546322889,204703347,1546322844
,222267664,1546322895,77157610,1546322890
,111831759,1546322870,67560389,1546322897
,212797662,1546322894,139225831,1546322874
,142976902,1546322856,89784496,1546322849
,210857909,1546322895,145463955,1546322882
,82379050,1546322866,93193967,1546322851
,125145329,1546322909,255041319,1546322847
,404376260,1546322843,66648889,1546322843
,219264790,1546322850,7770005,1546322880
,61869886,1546322878,123128207,1546322838
,112933559,1546322858,27608135,1546322888
,84395451,1546322862,68939986,1546322905
,161087179,1546322908,263382956,1546322867
,208936636,1546322890,214048285,1546322869
,58611221,1546322838,54410115,1546322866
,225469903,1546322870,209672169,1546322900
,107384027,1546322887,50499357,1546322885
,278289255,1546322880,53429344,1546322883
,84240737,1546322910,69651494,1546322851
,90107396,1546322860,139224806,1546322851
,152166001,1546322876,149883116,1546322891
,96087816,1546322838,165910659,1546322851
,53916122,1546322862,115881022,1546322854
,152908079,1546322853,155444773,1546322841
,261434,1546322864,140165082,1546322879
,104036980,1546322869,48714322,1546322840
,106938748,1546322854,117209387,1546322906
,29810185,1546322885,155650420,1546322869
,160846537,1546322868,216047122,1546322854
,148400791,1546322886,126975942,1546322855
,161692490,1546322870,201080394,1546322862
,265812887,1546322870,216200011,1546322879
,133390191,1546322851,143050456,1546322850
,177280209,1546322889,171583533,1546322901
,127767778,1546322849,43682606,1546322897
,77323105,1546322868,55886627,1546322905
,86866859,1546322852,210922836,1546322858
,156400340,1546322844,217200529,1546322899
,43493606,1546322858,154411670,1546322879
,136529818,1546322901,40265272,1546322841
,53617209,1546322892,255944698,1546322879
,109942562,1546322909,181949922,1546322849
,117923372,1546322868,71855604,1546322845
,185467436,1546322843,92424800,1546322835
,251617666,1546322857,88743144,1546322880
,58599299,1546322837,84065400,1546322888
,50046787,1546322850,103895513,1546322840
,12330761,1546322910,189330804,1546322871
,36347155,1546322859,90439574,1546322838
,24717892,1546322883,204458847,1546322861
,254497015,1546322893,113424208,1546322877
,131892508,1546322860,184021771,1546322837
,56214960,1546322845,214015402,1546322835
,230005096,1546322902,163730624,1546322842
,198590816,1546322912,48585383,1546322854
,76175726,1546322876,54520109,1546322913
,125573822,1546322899,40365955,1546322906
,55598724,1546322911,161588800,1546322913
,148132503,1546322861,127804526,1546322882
,117764907,1546322843,137387728,1546322858
,216398932,1546322843,166425564,1546322872
,96198696,1546322862,52144481,1546322908
,206690033,1546322851,114353995,1546322898
,267449294,1546322869,55996454,1546322892
,198181775,1546322841,401236375,1546322875
,201947091,1546322839,98589028,1546322906
,153816971,1546322857,149300330,1546322896
,180538502,1546322857,56576331,1546322854
,89757698,1546322872,405775711,1546322856
,95079025,1546322864,45719699,1546322871
,228115790,1546322861,122095255,1546322907
,59935360,1546322905,69677320,1546322899
,107518715,1546322844,229416210,1546322889
,57098235,1546322840,135656608,1546322888
,175459128,1546322878,120652414,1546322848
,96710703,1546322878,126569407,1546322888
,48144615,1546322863,201287041,1546322870
