What was the first 'vehicle' introduced to Fortnite?,Winner ID 1,Winner ID 2,VOTER ID 1,Voter ID 2
,207706143,1546294301,108623340,1546294298
,65993336,1546294295,225225829,1546294302
,402356844,1546294354,114591683,1546294329
,48196263,1546294293,57675126,1546294310
,126530885,1546294371,183391974,1546294302
,75168996,1546294294,192280437,1546294356
,37633193,1546294293,64566936,1546294293
,72299694,1546294298,145112464,1546294338
,196782298,1546294305,52090973,1546294338
,30524150,1546294326,95547428,1546294337
,47287083,1546294326,50575411,1546294325
,105506777,1546294313,213695508,1546294324
,211738981,1546294365,247457897,1546294296
,199402576,1546294366,276880245,1546294296
,205805873,1546294304,60124325,1546294323
,142907072,1546294326,200705093,1546294333
,209052837,1546294316,101259318,1546294345
,211676006,1546294328,104615889,1546294293
,159067435,1546294309,113777917,1546294295
,213252994,1546294297,122925899,1546294326
,247922166,1546294342,200438097,1546294328
,400222492,1546294328,140546164,1546294300
,111384757,1546294371,195381878,1546294333
,252868207,1546294308,141689032,1546294293
,215720362,1546294320,198408196,1546294319
,31846900,1546294316,142364523,1546294308
,206289922,1546294295,214883490,1546294354
,169681113,1546294340,85743977,1546294330
,154724846,1546294297,160685180,1546294349
,73484493,1546294322,254353156,1546294303
,45336865,1546294297,279321677,1546294328
,18973044,1546294342,50336184,1546294326
,45839941,1546294294,279731717,1546294294
,238903144,1546294312,44146216,1546294295
,158652366,1546294295,51171464,1546294298
,60251155,1546294296,141211450,1546294296
,65149591,1546294313,69053614,1546294336
,102756799,1546294322,245547237,1546294314
,143115589,1546294293,112835576,1546294303
,162231293,1546294292,205436563,1546294325
,87792515,1546294322,32234300,1546294360
,41398460,1546294318,210421583,1546294296
,29797056,1546294320,75561040,1546294294
,52306153,1546294325,157206391,1546294315
,191134032,1546294299,45658841,1546294304
,194676878,1546294297,215509125,1546294296
,246204125,1546294346,102293402,1546294294
,144491975,1546294314,196302464,1546294301
,42992934,1546294323,86284231,1546294297
,94642787,1546294299,231009307,1546294310
,191508831,1546294321,98629983,1546294368
,98355641,1546294297,63305737,1546294292
,213721063,1546294335,128480898,1546294315
,76250077,1546294309,120558811,1546294313
,57117019,1546294294,145274137,1546294334
,22194415,1546294328,227101518,1546294310
,49909794,1546294317,147135203,1546294366
,211978868,1546294298,204049225,1546294317
,132086415,1546294317,122223888,1546294296
,137618410,1546294298,75285174,1546294315
,233921495,1546294308,45779089,1546294300
,79429465,1546294297,36142399,1546294298
,98528127,1546294306,402487790,1546294331
,264710015,1546294302,178668101,1546294302
,58749544,1546294293,135076421,1546294319
,65451199,1546294367,244642051,1546294306
,209469345,1546294358,83529600,1546294300
,219385559,1546294324,149281331,1546294293
,33911108,1546294294,176278543,1546294311
,254134692,1546294324,219244162,1546294298
,192187205,1546294308,42380712,1546294297
,83031646,1546294338,238943001,1546294315
,204788959,1546294310,182767896,1546294356
,223897697,1546294376,56131798,1546294375
,170743588,1546294310,65210152,1546294317
,69116078,1546294308,210981943,1546294310
,120635516,1546294296,83946870,1546294299
,14611891,1546294354,25675468,1546294297
,42969832,1546294309,88305112,1546294298
,54597448,1546294302,174586261,1546294307
,113061540,1546294369,197246916,1546294311
,28468443,1546294296,81154328,1546294307
,212021313,1546294311,53821084,1546294307
,144121407,1546294293,71629986,1546294313
,220363711,1546294309,115757337,1546294296
,51070829,1546294309,36254674,1546294316
,103343542,1546294299,38184932,1546294329
,194715219,1546294358,69143430,1546294295
,153854338,1546294293,133708186,1546294314
,81060658,1546294293,195513463,1546294316
,253273772,1546294297,207004751,1546294308
,38247125,1546294322,100092071,1546294335
,30371981,1546294298,88535489,1546294319
,404473677,1546294370,212763350,1546294315
,248366410,1546294310,109868732,1546294306
,274518256,1546294338,169335190,1546294309
,123604201,1546294372,56906033,1546294305
,69547432,1546294293,134627996,1546294315
,137126741,1546294295,200861440,1546294332
,69158283,1546294293,80879493,1546294349
,42738562,1546294372,193166721,1546294341
,180350889,1546294336,211352415,1546294354
,174082002,1546294327,178279855,1546294309
,26217167,1546294301,243887244,1546294293
,187338308,1546294313,37219259,1546294331
,58599988,1546294294,196888109,1546294345
,37169849,1546294295,152898998,1546294344
,111513049,1546294293,182345132,1546294303
,117160567,1546294331,103680837,1546294325
,25594731,1546294296,37627699,1546294320
,79507896,1546294298,45588329,1546294293
,246139093,1546294333,150129311,1546294319
,91645501,1546294365,220149267,1546294368
,245638057,1546294310,116652691,1546294372
,206894754,1546294292,60044610,1546294313
,226197361,1546294345,28447910,1546294328
,111839162,1546294333,36706036,1546294327
,159008817,1546294302,119130191,1546294294
,246571664,1546294337,128815834,1546294303
,241715747,1546294321,78644830,1546294375
,187328522,1546294302,51682752,1546294354
,27429637,1546294293,138855348,1546294297
,116158541,1546294302,104212960,1546294322
,179238936,1546294316,37320617,1546294316
,168066623,1546294331,129209504,1546294336
,270375765,1546294335,159512850,1546294345
,30715591,1546294343,175050837,1546294309
,208996655,1546294293,60851215,1546294331
,51038576,1546294365,120571253,1546294331
,2793692,1546294295,158216158,1546294296
,265314322,1546294293,44648191,1546294296
,94308689,1546294294,104880943,1546294299
,222287548,1546294309,106928302,1546294322
,50907243,1546294303,71179620,1546294322
,176198262,1546294306,79778171,1546294300
,19575941,1546294318,203449534,1546294308
,129321157,1546294344,253286538,1546294336
,115997076,1546294323,39447848,1546294317
,85357711,1546294296,85944570,1546294298
,219968345,1546294310,205123275,1546294295
,69868239,1546294321,107460488,1546294336
,118889661,1546294315,202388419,1546294302
,166582037,1546294307,131865477,1546294340
,171357369,1546294328,201138137,1546294339
,230974178,1546294311,116709761,1546294292
,93078474,1546294378,200874482,1546294376
,204187839,1546294355,65391808,1546294296
,90410896,1546294294,157369502,1546294337
,219073603,1546294301,225133495,1546294308
,172746568,1546294336,126632265,1546294345
,191061894,1546294293,105495022,1546294299
,108057074,1546294319,247311670,1546294329
,63420632,1546294307,115474541,1546294309
,220300995,1546294311,203592147,1546294294
,46851187,1546294307,255629689,1546294338
,224289001,1546294371,121856204,1546294339
,120661030,1546294345,86433561,1546294322
,92017242,1546294292,119593865,1546294296
,91842097,1546294296,71615643,1546294336
,95806666,1546294295,205037536,1546294340
,46291172,1546294299,623539,1546294321
,152663885,1546294299,198396590,1546294300
,52837988,1546294292,89719954,1546294307
,73750591,1546294294,15030311,1546294316
,142621819,1546294328,104774785,1546294311
,182078611,1546294365,207462884,1546294300
,275031695,1546294357,106438030,1546294294
,44149529,1546294335,163519135,1546294345
,154479417,1546294309,104326034,1546294316
,151332881,1546294309,278642443,1546294346
,217134764,1546294304,402368383,1546294300
,196453542,1546294325,155172793,1546294302
,135156354,1546294318,60066495,1546294307
,48143674,1546294295,121000232,1546294299
,37252705,1546294324,26801707,1546294366
,123717442,1546294325,32428126,1546294332
,210468338,1546294296,87227660,1546294310
,60790243,1546294311,137542448,1546294301
,148297819,1546294327,272085626,1546294337
,166180093,1546294342,25361510,1546294304
,92033971,1546294367,27053211,1546294299
,47978608,1546294294,45096471,1546294309
,104508969,1546294312,402590735,1546294328
,200084786,1546294292,249238185,1546294338
,207593406,1546294301,405575620,1546294318
,237707127,1546294312,191630270,1546294314
,105768548,1546294293,23704017,1546294310
,7667189,1546294303,164761208,1546294311
,139386058,1546294344,218573030,1546294320
,217544405,1546294347,202246959,1546294348
,195612596,1546294296,121634264,1546294294
,240931623,1546294320,163336408,1546294325
,147756512,1546294296,173816472,1546294296
,52575641,1546294293,63582560,1546294360
,45495530,1546294302,86187723,1546294331
,159575718,1546294377,216686086,1546294294
,180347918,1546294324,175453964,1546294328
,115284318,1546294307,211062083,1546294348
,243338788,1546294303,214704844,1546294345
,42387893,1546294361,207138039,1546294300
,208680661,1546294319,140150195,1546294295
,91650673,1546294296,120833304,1546294318
,170625507,1546294309,206139993,1546294335
,129376080,1546294292,27587268,1546294320
,145852314,1546294376,45305100,1546294347
,473801,1546294334,106174932,1546294348
,118507826,1546294305,209939308,1546294332
,223604274,1546294306,156682079,1546294318
,262083092,1546294365,63046122,1546294308
,199406230,1546294311,118919908,1546294318
,59093496,1546294339,202895023,1546294298
,232468693,1546294330,213586503,1546294320
,148333023,1546294315,216808743,1546294294
,195958608,1546294323,263949013,1546294297
,154136466,1546294308,175732150,1546294301
,85063782,1546294311,403257021,1546294308
,196031576,1546294362,49653670,1546294295
,31343960,1546294296,91384522,1546294328
,44625849,1546294293,77943872,1546294336
,61908212,1546294304,191366617,1546294293
,131832439,1546294350,240605525,1546294361
,148321563,1546294292,30183419,1546294338
,157552046,1546294296,45215027,1546294329
,175936381,1546294295,79848349,1546294296
,133891110,1546294295,55753814,1546294336
,166555503,1546294344,68713139,1546294323
,84966950,1546294349,45031302,1546294300
,154045634,1546294352,108270296,1546294296
,69429621,1546294299,119194236,1546294335
,105014824,1546294297,146937965,1546294293
,222243929,1546294336,78249378,1546294295
,105184754,1546294330,123158631,1546294345
,263912877,1546294345,230348475,1546294310
,102442894,1546294334,200780476,1546294368
,69777889,1546294336,70418192,1546294330
,24802887,1546294314,212740575,1546294298
,22933929,1546294295,118355378,1546294297
,55107238,1546294320,38700011,1546294339
,239238713,1546294357,169724990,1546294326
,136023561,1546294348,105289978,1546294303
,103156989,1546294301,144522361,1546294308
,64363833,1546294308,120533447,1546294309
,142208213,1546294371,144909377,1546294294
,155453577,1546294304,144371105,1546294329
,54429683,1546294306,127489892,1546294293
,158031736,1546294299,151131972,1546294294
,132171614,1546294374,160447832,1546294304
,50414641,1546294327,109528577,1546294352
,202064786,1546294296,51163496,1546294311
,401513991,1546294321,53791603,1546294312
,268303211,1546294362,132646151,1546294292
,82260805,1546294302,101647342,1546294312
,98061839,1546294302,175601258,1546294346
,237315281,1546294310,125668158,1546294302
,139212160,1546294293,199841714,1546294362
,206891322,1546294332,251971868,1546294329
,94906519,1546294296,32060043,1546294304
,117104163,1546294305,223934139,1546294313
,49741578,1546294313,43235917,1546294299
,45871160,1546294300,131091718,1546294298
,195945499,1546294320,157140357,1546294333
,72293889,1546294299,278778553,1546294319
,193652882,1546294330,248919152,1546294353
,89322245,1546294301,124725354,1546294332
,181925113,1546294300,190697004,1546294306
,165273421,1546294298,189917540,1546294343
,74761931,1546294303,179421257,1546294324
,71872131,1546294310,104487811,1546294331
,96010050,1546294314,56730394,1546294298
,30058737,1546294306,258973010,1546294297
,231495486,1546294328,37445856,1546294296
,82197170,1546294293,199287912,1546294346
,59961235,1546294295,110167734,1546294337
,201747775,1546294352,51937663,1546294298
,53518941,1546294298,32945267,1546294294
,115389498,1546294320,244206263,1546294298
,98461933,1546294293,71342924,1546294338
,66643695,1546294293,202116789,1546294327
,40517026,1546294299,58903232,1546294357
,275006268,1546294310,165458371,1546294294
,115292820,1546294296,63022393,1546294293
,242058988,1546294301,195317328,1546294348
,147713935,1546294316,87786636,1546294326
,227244414,1546294311,231005399,1546294302
,48336913,1546294330,204698529,1546294328
,164142549,1546294322,74929526,1546294308
,249474465,1546294296,103601835,1546294331
,50409498,1546294336,97149434,1546294296
,206659463,1546294335,49160143,1546294331
,82094949,1546294368,272703167,1546294320
,159500505,1546294309,3898292,1546294295
,178490779,1546294315,126361418,1546294300
,164140242,1546294336,79210492,1546294308
,55430611,1546294323,71509380,1546294292
,155292454,1546294295,40710747,1546294323
,26919212,1546294313,99833726,1546294314
,165097668,1546294322,47551809,1546294293
,29669117,1546294298,403691653,1546294314
,232877063,1546294338,91818814,1546294297
,187300656,1546294324,64326765,1546294309
,188132637,1546294358,146440991,1546294368
,92319906,1546294372,178469179,1546294315
,50006378,1546294295,77852872,1546294312
,98027469,1546294305,210312594,1546294343
,56607353,1546294312,119720336,1546294331
,161385,1546294318,47223099,1546294317
,132357111,1546294355,138080257,1546294295
,129829855,1546294318,116370009,1546294296
,72907881,1546294326,98886421,1546294293
,232262849,1546294359,187617228,1546294303
,180378368,1546294293,73779820,1546294303
,125084422,1546294323,56956316,1546294339
,171289653,1546294326,402547251,1546294318
,52060884,1546294295,265563579,1546294344
,90989344,1546294300,136900032,1546294342
,90280310,1546294295,210928724,1546294335
,183140120,1546294369,84845538,1546294298
,51612725,1546294297,26083013,1546294300
,75226881,1546294293,185286808,1546294309
,400510632,1546294296,111207797,1546294367
,96119664,1546294320,160041287,1546294320
,229951445,1546294295,158660890,1546294319
,83935413,1546294307,96911441,1546294294
,177461849,1546294335,400651460,1546294328
,100813869,1546294331,83115231,1546294302
,27431768,1546294299,253937127,1546294337
,37644622,1546294307,400208252,1546294323
,217906316,1546294312,246052848,1546294297
,144982781,1546294307,177290703,1546294310
,48503477,1546294358,63615388,1546294294
,200198619,1546294307,32807505,1546294347
,143712988,1546294316,156407786,1546294304
,83247538,1546294299,31503045,1546294366
,242476018,1546294307,223833791,1546294337
,55004814,1546294374,236411529,1546294294
,122159413,1546294307,204329837,1546294309
,120507618,1546294294,148327035,1546294294
,121080035,1546294368,97141776,1546294352
,249420779,1546294342,79301396,1546294347
,75768023,1546294314,227528236,1546294326
,36282582,1546294297,235429496,1546294306
,29545166,1546294292,93292784,1546294350
,204379750,1546294293,49861866,1546294294
,118472879,1546294302,106159680,1546294375
,137612938,1546294328,143244444,1546294325
,43865050,1546294348,156993369,1546294320
,121841207,1546294300,131019026,1546294295
,31894582,1546294310,125833477,1546294311
,32496122,1546294352,112641897,1546294373
,147395923,1546294348,58601846,1546294327
,94870411,1546294343,198819760,1546294320
,270057893,1546294317,36183312,1546294294
,96856973,1546294327,35084482,1546294312
,198490911,1546294294,105076157,1546294331
,123805500,1546294360,183225708,1546294297
,171214319,1546294350,207683371,1546294296
,137994879,1546294295,151315231,1546294305
,170831682,1546294322,211849849,1546294310
,197205756,1546294317,175682943,1546294298
,101313732,1546294300,143723719,1546294343
,110826635,1546294315,183887098,1546294335
,201731514,1546294307,149706315,1546294306
,123331958,1546294293,96458125,1546294353
,121768568,1546294299,159100812,1546294377
,206516298,1546294294,172076775,1546294329
,272418571,1546294294,40545785,1546294305
,113180220,1546294351,249858043,1546294310
,157681633,1546294305,268403559,1546294292
,65262027,1546294312,405344626,1546294329
,137590261,1546294316,126786125,1546294324
,94139858,1546294298,45787280,1546294311
,145484474,1546294294,124658218,1546294366
,93012910,1546294296,402555480,1546294332
,150328259,1546294334,232117074,1546294319
,67027114,1546294295,135722666,1546294298
,190823030,1546294292,232590785,1546294303
,141901159,1546294294,39526924,1546294296
,263188784,1546294334,240902608,1546294374
,196464592,1546294323,240452964,1546294323
,186783755,1546294344,137626782,1546294296
,40885680,1546294357,121564880,1546294302
,69490153,1546294346,93059413,1546294310
,107171381,1546294325,227259931,1546294364
,147154588,1546294316,78455969,1546294295
,211097374,1546294307,40749849,1546294342
,38809661,1546294295,101769566,1546294295
,180000293,1546294293,141011261,1546294350
,153663061,1546294295,212051049,1546294315
,204939919,1546294297,169276368,1546294316
,21850583,1546294295,195383778,1546294336
,85899691,1546294342,87787234,1546294323
,188173516,1546294305,222426654,1546294350
,228524749,1546294350,223087445,1546294325
,158757871,1546294321,149454945,1546294348
,145890511,1546294362,38197139,1546294330
,55566698,1546294298,39369084,1546294296
,265759541,1546294309,40257176,1546294293
,53634852,1546294309,273225196,1546294302
,155003713,1546294326,210727765,1546294321
,155179505,1546294296,74275632,1546294314
,90426733,1546294299,86284097,1546294335
,106262750,1546294332,153860884,1546294339
,182216369,1546294309,189656370,1546294307
,59000640,1546294350,43663635,1546294306
,53993867,1546294292,119529616,1546294312
,70360225,1546294296,402974267,1546294364
,117431737,1546294299,147873350,1546294317
,241010342,1546294294,213272928,1546294350
,52985555,1546294326,122360062,1546294325
,209756544,1546294340,102757944,1546294313
,254102471,1546294307,251421139,1546294297
,54740009,1546294304,95458145,1546294375
,100784600,1546294341,111044266,1546294294
,80930291,1546294333,121878525,1546294339
,202064642,1546294326,201256924,1546294316
,137925268,1546294297,150240142,1546294299
,218716933,1546294297,165797890,1546294294
,50507855,1546294303,271156432,1546294299
,141811505,1546294292,215935723,1546294375
,124319453,1546294314,136966566,1546294332
,70261690,1546294297,105542048,1546294295
,97219537,1546294294,43790483,1546294302
,217080194,1546294306,189340435,1546294328
,255969348,1546294325,58087097,1546294294
,208742336,1546294301,131436716,1546294299
,196640847,1546294363,153185639,1546294302
,215284551,1546294355,111344204,1546294310
,29182076,1546294300,169385384,1546294339
,254544457,1546294331,210636841,1546294336
,221162973,1546294343,58606360,1546294297
,202918886,1546294310,153752003,1546294295
,39896858,1546294307,93689567,1546294294
,152869493,1546294351,183477673,1546294342
,259813773,1546294374,31487206,1546294297
,198653105,1546294353,122464563,1546294309
,168516156,1546294319,247754040,1546294323
,202865512,1546294296,60356385,1546294305
,39329886,1546294358,201814477,1546294300
,37328957,1546294360,55534449,1546294296
,203566251,1546294315,82657177,1546294301
,111098760,1546294372,142044909,1546294356
,193368335,1546294309,198594383,1546294319
,161146334,1546294295,131960711,1546294309
,187712389,1546294294,116448257,1546294331
,113642281,1546294320,276377497,1546294322
,125567296,1546294301,145155640,1546294296
,120293640,1546294293,149355376,1546294349
,405766988,1546294324,239821444,1546294345
,51600468,1546294317,86471737,1546294370
,59344701,1546294295,138648601,1546294339
,7006966,1546294296,111180861,1546294294
,21786615,1546294343,113482213,1546294309
,206084880,1546294325,58936851,1546294293
,97843926,1546294312,205777184,1546294314
,37159461,1546294296,160857378,1546294320
,80640113,1546294309,230046767,1546294312
,164660120,1546294305,47393359,1546294294
,102033952,1546294314,192346568,1546294311
,117369935,1546294323,104145258,1546294318
,42329933,1546294294,91330935,1546294294
,49425516,1546294312,48199112,1546294356
,122187457,1546294305,271982543,1546294344
,98786479,1546294308,100095492,1546294338
,51104586,1546294371,213111831,1546294324
,104586284,1546294317,50954164,1546294311
,199096596,1546294297,35862362,1546294360
,110647917,1546294339,94050357,1546294295
,199797564,1546294339,168638450,1546294352
,137001254,1546294300,211448725,1546294335
,23073886,1546294336,153756034,1546294295
,111883360,1546294310,140929495,1546294323
,141755918,1546294353,197813053,1546294316
,275601712,1546294315,183656425,1546294297
,44072784,1546294303,141866430,1546294327
,115028598,1546294295,30448964,1546294292
,214765790,1546294318,57413877,1546294301
,145429194,1546294314,200785269,1546294301
,11856925,1546294372,107549101,1546294333
,265214813,1546294304,174601158,1546294315
,63076875,1546294301,110353791,1546294319
,146835308,1546294362,108010041,1546294313
,208128009,1546294346,42139338,1546294299
,152698697,1546294330,109218748,1546294294
,91558119,1546294296,89175740,1546294304
,61623237,1546294324,276947515,1546294372
,140742088,1546294319,98792391,1546294323
,99453307,1546294304,11530282,1546294307
,191317809,1546294345,131791874,1546294315
,192935273,1546294318,201221408,1546294302
,174834545,1546294355,89536068,1546294305
,152315984,1546294304,211102749,1546294334
,207456244,1546294369,154247107,1546294297
,71492750,1546294293,171906157,1546294326
,133148833,1546294337,146303994,1546294309
,190816342,1546294301,237789119,1546294357
,25271105,1546294356,45192098,1546294343
,50038014,1546294312,62496355,1546294318
,123931918,1546294332,198718566,1546294292
,223086484,1546294309,116825852,1546294339
,159355377,1546294295,402040719,1546294324
,102551239,1546294302,176490679,1546294345
,39045361,1546294316,45529570,1546294342
,95798013,1546294310,276711855,1546294343
,154340964,1546294302,35800419,1546294315
,25938434,1546294292,99827443,1546294293
,59051507,1546294328,61683676,1546294324
,266166441,1546294345,231270999,1546294316
,230635579,1546294331,199695044,1546294334
,127743203,1546294308,18208545,1546294311
,116888678,1546294295,158756695,1546294374
,133518025,1546294316,113728227,1546294328
,54036903,1546294363,108740090,1546294338
,88934089,1546294364,196856135,1546294335
,123638030,1546294293,197809392,1546294330
,208039481,1546294307,112789279,1546294371
,165077692,1546294322,71940982,1546294372
,88651145,1546294329,210248238,1546294297
,175974722,1546294324,72683120,1546294299
,44376740,1546294321,175716720,1546294305
,104454715,1546294329,221060184,1546294330
,223044807,1546294305,24498150,1546294319
,195566990,1546294327,194626445,1546294293
,53853372,1546294314,51595619,1546294306
,177904073,1546294297,31448480,1546294294
,209140078,1546294326,156254997,1546294297
,226794252,1546294295,216644430,1546294295
,144792167,1546294302,23012737,1546294303
,219142504,1546294342,259984236,1546294320
,261470713,1546294294,192088743,1546294309
,88384243,1546294294,37696137,1546294294
,180501677,1546294336,189825180,1546294309
,131693484,1546294306,161406406,1546294300
,90516996,1546294297,241900342,1546294295
,68989680,1546294340,268800098,1546294317
,170197636,1546294317,97619662,1546294298
,70632142,1546294316,233471520,1546294316
,57998004,1546294297,47299799,1546294297
,159244054,1546294335,177566644,1546294298
,69795728,1546294304,157898044,1546294293
,224903084,1546294295,211234724,1546294334
,192552990,1546294323,27195749,1546294317
,32675447,1546294308,194047172,1546294302
,85214325,1546294362,99047720,1546294294
,23352985,1546294300,148547974,1546294293
,241695772,1546294307,90379563,1546294327
,204782982,1546294318,90926025,1546294301
,49246484,1546294298,115770032,1546294344
,196537462,1546294315,180763684,1546294334
,218791805,1546294310,63657672,1546294299
,18203743,1546294301,182253269,1546294303
,145229183,1546294332,237369644,1546294330
,262239397,1546294321,150949785,1546294296
,61956061,1546294307,195603405,1546294359
,132948732,1546294309,63382785,1546294331
,95941107,1546294295,200961512,1546294357
,185453931,1546294319,213497969,1546294322
,202019823,1546294306,232248816,1546294301
,220251144,1546294295,264863630,1546294310
,39004665,1546294312,160089782,1546294309
,232215246,1546294324,216047681,1546294326
,100247374,1546294304,246520720,1546294318
,175931659,1546294305,42422573,1546294300
,167420628,1546294336,65737126,1546294312
,36984243,1546294298,170910879,1546294329
,123267665,1546294320,144515127,1546294317
,210992525,1546294314,277869932,1546294325
,249693594,1546294298,117651220,1546294320
,77027727,1546294323,108800112,1546294296
,77337712,1546294305,52146051,1546294299
,200939472,1546294306,96533531,1546294299
,178305721,1546294320,225775440,1546294375
,230487298,1546294330,147233213,1546294307
,76524957,1546294300,224347479,1546294312
,216699406,1546294306,261593902,1546294297
,402954853,1546294308,158957050,1546294295
,23906256,1546294350,141105079,1546294305
,110977085,1546294321,181306562,1546294297
,214257936,1546294325,130034647,1546294309
,188543866,1546294352,109392681,1546294343
,159350821,1546294329,160115422,1546294316
,72797662,1546294373,177333006,1546294296
,162694211,1546294293,121249559,1546294297
,207420487,1546294307,130733776,1546294302
,171390953,1546294311,73805134,1546294343
,31564516,1546294296,73572076,1546294316
,102952156,1546294303,80005848,1546294296
,215464486,1546294298,90799606,1546294294
,37264837,1546294305,213432334,1546294297
,76975852,1546294293,102270228,1546294306
,230669295,1546294311,65336441,1546294292
,116811240,1546294300,155630356,1546294305
,38569886,1546294296,223411517,1546294325
,32450215,1546294309,246879999,1546294311
,68511065,1546294320,270269719,1546294328
,149383894,1546294298,70367431,1546294294
,89477758,1546294332,138924744,1546294358
,121110946,1546294320,215875992,1546294328
,268654731,1546294340,214783100,1546294324
,40301544,1546294309,100202777,1546294326
,39199430,1546294318,213025088,1546294304
,176772854,1546294335,139120234,1546294336
,26333485,1546294296,89427569,1546294332
,23512899,1546294307,206713302,1546294302
,131715173,1546294298,59775657,1546294313
,267672185,1546294310,94932292,1546294338
,64250441,1546294302,128489227,1546294308
,129413404,1546294315,46138765,1546294292
,197710237,1546294379,65594366,1546294307
,48667404,1546294325,211696898,1546294311
,47001758,1546294297,71745120,1546294328
,118504360,1546294358,182967774,1546294318
,85218700,1546294293,76429785,1546294315
,189947374,1546294358,55206146,1546294332
,36344495,1546294322,75158868,1546294315
,237465083,1546294293,36666123,1546294329
,272899654,1546294320,206409603,1546294297
,130226019,1546294317,183883146,1546294307
,40570154,1546294293,165342175,1546294302
,91222417,1546294325,181950835,1546294326
,214879896,1546294367,41000714,1546294303
,277755296,1546294296,48673880,1546294320
,45875348,1546294313,194583889,1546294299
,209188812,1546294319,88811534,1546294295
,30388156,1546294326,66071477,1546294294
,235755881,1546294323,82710573,1546294297
,61686478,1546294312,118930633,1546294349
,79938566,1546294341,43041229,1546294313
,146373494,1546294353,146681381,1546294294
,104228761,1546294305,32776226,1546294305
,87557524,1546294305,199199348,1546294319
,207975598,1546294316,65454664,1546294290
,4287000,1546294346,158407270,1546294302
,183593921,1546294359,80720330,1546294299
,188394600,1546294296,167521591,1546294300
,106707059,1546294358,198124780,1546294293
,70049693,1546294298,42176271,1546294306
,127431918,1546294295,240252548,1546294343
,101578003,1546294294,188710319,1546294346
,162860420,1546294293,65519566,1546294304
,109775497,1546294298,94989973,1546294293
,205824312,1546294296,175495388,1546294294
,62186508,1546294308,40182173,1546294310
,191306933,1546294316,38398953,1546294338
,45165547,1546294294,55712599,1546294295
,84403939,1546294300,156000142,1546294300
,69042324,1546294337,29578959,1546294315
,170938135,1546294346,54385752,1546294346
,236227668,1546294368,277520912,1546294333
,63428273,1546294330,162823175,1546294322
,211151865,1546294294,107232726,1546294300
,41082403,1546294314,148455196,1546294297
,36434298,1546294313,72848834,1546294342
,86091500,1546294296,114928530,1546294295
,63702227,1546294326,127225278,1546294319
,89266603,1546294318,401399193,1546294293
,187334791,1546294317,225560274,1546294303
,96402480,1546294294,56333112,1546294293
,189590964,1546294316,12952366,1546294322
,125697202,1546294327,152994861,1546294314
,171780701,1546294317,216756774,1546294298
,84631686,1546294330,44358024,1546294298
,77244856,1546294300,67036381,1546294300
,40120598,1546294367,137576193,1546294317
,32904829,1546294360,64057860,1546294297
,19573325,1546294311,46167957,1546294345
,83853090,1546294303,87627011,1546294299
,233003186,1546294374,37319789,1546294340
,115370307,1546294318,50266774,1546294302
,147246397,1546294313,252714011,1546294351
,71590873,1546294335,54835386,1546294379
,260114866,1546294330,151205239,1546294297
,225634407,1546294307,52636783,1546294340
,156275247,1546294374,65854472,1546294315
,121689782,1546294295,181257642,1546294303
,134003207,1546294332,261852390,1546294307
,6964489,1546294298,38256293,1546294324
,176773523,1546294329,267167923,1546294297
,149019553,1546294311,139010757,1546294308
,168067042,1546294311,158357906,1546294322
,196544826,1546294310,181378835,1546294315
,149552565,1546294339,127843121,1546294336
,199239458,1546294310,136576919,1546294299
,130477013,1546294300,161782365,1546294295
,252822571,1546294331,77763499,1546294321
,62860510,1546294325,99728712,1546294293
,170267746,1546294318,226099139,1546294299
,70963184,1546294328,141615058,1546294307
,111562678,1546294307,251098173,1546294317
,144221090,1546294313,76316266,1546294321
,237722645,1546294312,58168764,1546294306
,22366473,1546294313,217857708,1546294310
,119979143,1546294298,102796801,1546294317
,53019096,1546294349,214329805,1546294326
,149853635,1546294297,81100501,1546294313
,125499579,1546294304,264379506,1546294301
,60651651,1546294292,21524152,1546294292
,174697907,1546294295,27766161,1546294335
,241051421,1546294322,140310415,1546294307
,181243295,1546294357,102260902,1546294338
,180778020,1546294358,199849003,1546294319
,76168500,1546294299,215650577,1546294321
,52683936,1546294297,402929969,1546294319
,187287177,1546294313,258410907,1546294300
,254999993,1546294308,59590198,1546294305
,196527509,1546294301,148138108,1546294326
,74124786,1546294297,75820809,1546294296
,194973928,1546294323,210637961,1546294341
,36975945,1546294350,227843063,1546294315
,195235739,1546294324,200676186,1546294292
,77169997,1546294330,76814023,1546294342
,236881191,1546294351,96835560,1546294309
,180084514,1546294312,229132642,1546294302
,60352021,1546294293,65016884,1546294312
,44932936,1546294320,116349674,1546294317
,88795462,1546294321,207370663,1546294312
,178156655,1546294303,53123791,1546294337
,207389564,1546294312,264734996,1546294314
,194233482,1546294312,404532440,1546294331
,180864501,1546294322,405771037,1546294330
,102055267,1546294340,212814697,1546294357
,80818964,1546294295,403714765,1546294313
,276469539,1546294316,120112805,1546294313
,231797117,1546294316,131842072,1546294294
,71886135,1546294340,88706400,1546294335
,216383918,1546294367,88625793,1546294311
,205520960,1546294321,263158676,1546294297
,173212841,1546294295,163349610,1546294293
,136256266,1546294343,145708596,1546294299
,86200614,1546294294,193141885,1546294299
,107794493,1546294293,158677885,1546294293
,162998896,1546294330,31925365,1546294297
,166972072,1546294347,113094400,1546294343
,172409667,1546294344,194661454,1546294317
,72654007,1546294320,199836180,1546294313
